updated 6/15/2021,,,,,,,,
,N00048480,"Ani, Sylvester Jr",D,CA38,H2CA38252,,,
,N00048008,"Aragon, Eddy",R,NM01,H2NM01235,,,
,N00044758,"Arballo, Phil",D,CA22,H0CA22102,,,
,N00047961,"Ardoin, Chelsea",R,LA02,H2LA02172,,,
,N00048445,"Arkoosh, Val",D,PAS1,S2PA00463,,,
,N00045161,"Armendariz-Jackson, Irene",R,TX16,H0TX16106,,,
,N00042868,"Armstrong, Kelly",R,ND01,H8ND00096,,,
,N00038285,"Arrington, Jodey",R,TX19,H6TX19099,,,
,N00048286,"Arthur, Barbara",R,SC07,H2SC07231,,,
,N00048406,"Arview, Tim",R,ILS2,S2IL00150,,,
,N00048474,"Aslanpour, Simon",R,CA10,H2CA10186,,,
,N00045076,"Atencio, Rudy",R,TX08,H2TX08109,,,
,N00048545,"Atkinson, John",D,NY01,H2NY01109,,,
,N00048652,"Aubart, Scott",I,WIS2,S2WI00375,,,
,N00045506,"Auchincloss, Jake",D,MA04,H0MA04192,,,
,N00048521,"August, David",I,MD06,H2MD06286,,,
,N00047701,"Autiameineire, Fepbrina Estrelvia",I,CAS1,S2CA00922,,,
,N00048239,"Avery, Hunter",D,MS01,H2MS01130,,,
,N00041104,"Axne, Cindy",D,IA03,H8IA03124,,,
,N00045432,"Baan, Andy",R,VA02,H0VA02167,,,
,N00005736,"Babin, Brian",R,TX36,H6TX02079,,,
,N00037049,"Bacon, Donald John",R,NE02,H6NE02125,,,
,N00048018,"Baddar, Youseff",I,OH05,H2OH05047,,,
,N00048553,"Bahar, Hugh",R,NY23,H2NY23111,,,
,N00048580,"Bailey, Kathleen Cordelia",D,TX05,H2TX05238,,,
,N00048032,"Bailey, William",R,SC07,H2SC07181,,,
,N00041954,"Baird, Jim",R,IN04,H8IN04199,,,
,N00047926,"Balasinski, Chris",I,CA48,H2CA48111,,,
,N00042194,"Balderson, Troy",R,OH12,H8OH12180,,,
,N00048584,"Ballantine, Michael",R,TX06,H2TX06376,,,
,N00037185,"Banks, Jim",R,IN03,H6IN03229,,,
,N00045621,"Banner, Michael",D,ID01,H2ID01168,,,
,N00045397,"Bansal, Krishna",R,IL11,H0IL11128,,,
,N00048642,"Banwart, Jen",R,NCS2,S2NC00513,,,
,N00045229,"Banyai, Cindy",D,FL19,H0FL19106,,,
,N00048519,"Barassi, Nick",R,MA02,H2MA02093,,,
,N00045893,"Barberena, Carlos",I,FLS2,S2FL00433,,,
,N00047702,"Barlow, Evan",I,UTS2,S2UT00286,,,
,N00048122,"Barlow, Will",D,ORS2,S2OR00127,,,
,N00048019,"Barnes, John",D,OH11,H2OH11185,,,
,N00046277,"Barnette, Kathy",R,PAS1,S2PA00489,,,
,N00031233,"Barr, Andy",R,KY06,H0KY06104,,,
,N00048512,"Barr, Timothy",R,GA10,H2GA10166,,,
,N00037019,"Barragan, Nanette",D,CA44,H6CA44103,,,
,N00048130,"Bartos, Jeff",R,PAS1,S2PA00380,,,
,N00048053,"Barve, Gary",R,VA07,H2VA07147,,,
,N00031877,"Bass, Karen",D,CA37,H0CA33117,,,
,N00043712,"Batiste, Belden",I,LA02,H8LA02161,,,
,N00048137,"Battino, Gillian",D,WIS2,S2WI00334,,,
,N00048444,"Baumlin, Kevin",D,PAS1,S2PA00455,,,
,N00048248,"Beach-Ferrara, Jasmine",D,NC11,H2NC11155,,,
,N00048293,"Bean, Lydia",D,TX06,H2TX06236,,,
,N00048640,"Beasley, Cheri",D,NCS2,S2NC00497,,,
,N00048318,"Beatty, John",R,VA10,H2VA10141,,,
,N00033904,"Beatty, Joyce",D,OH03,H2OH03125,,,
,N00048011,"Becker, April",R,NV03,H2NV03161,,,
,N00048647,"Beebe, Rodney Jason",R,ORS2,S2OR00135,,,
,N00038636,"Bell, Doug",I,AL03,H2AL03107,,,
,N00045814,"Bell, Jarome",R,VA02,H0VA02175,,,
,N00048165,"Bellingham, Chris",D,CA25,H2CA25192,,,
,N00048432,"Ben-Avi, Tyrrell",I,NYS2,S2NY00374,,,
,N00046317,"Benjamin, Leon",R,VA04,H0VA04064,,,
,N00030608,"Bennet, Michael",D,COS1,S0CO00211,,,
,N00048397,"Bennett, Shantele",I,FLS2,S2FL00540,,,
,N00045773,"Bentz, Cliff",R,OR02,H0OR02127,,,
,N00030717,"Bera, Ami",D,CA07,H0CA03078,,,
,N00048044,"Berg, Matt",D,TX22,H2TX22167,,,
,N00039533,"Bergman, John",R,MI01,H6MI01226,,,
,N00047517,"Berman, John",R,OHS2,S2OH00394,,,
,N00047964,"Bernard, Claston",R,LA02,H2LA02206,,,
,N00031559,"Beutler, Jaime Herrera",R,WA03,H0WA03187,,,
,N00036018,"Beyer, Don",D,VA08,H4VA08224,,,
,N00043280,"Bhumitra, Arun",R,CAS1,S8CA00572,,,
,N00044579,"Bice, Stephanie",R,OK05,H0OK05205,,,
,N00047890,"Biery, David",I,KYS2,S2KY00103,,,
,N00039293,"Biggs, Andy",R,AZ05,H6AZ05083,,,
,N00027462,"Bilirakis, Gus",R,FL12,H6FL09070,,,
,N00048035,"Billand, Mike",R,TX02,H2TX02110,,,
,N00048208,"Birgans, Kirby",D,IL01,H2IL01216,,,
,N00045471,"Bish, Christine",R,CA06,H0CA06170,,,
,N00044335,"Bishop, Dan",R,NC09,H0NC09187,,,
,N00002674,"Bishop, Sanford",D,GA02,H2GA02031,,,
,N00048149,"Blackman, Walt",R,AZ01,H2AZ01339,,,
,N00048146,"Blalock, Andy",R,AL05,H2AL05110,,,
,N00048384,"Blanchard, Lynda",R,ALS2,S2AL00137,,,
,N00007727,"Blumenauer, Earl",D,OR03,H6OR03064,,,
,N00031685,"Blumenthal, Richard",D,CTS2,S0CT00177,,,
,N00045974,"Boebert, Lauren",R,CO03,H0CO03165,,,
,N00044989,"Bolduc, Don",R,NHS1,S0NH00326,,,
,N00033474,"Bonamici, Suzanne",D,OR01,H2OR01133,,,
,N00046366,"Booker, Charles",D,KYS2,S0KY00420,,,
,N00013873,"Boozman, John",R,ARS2,S0AR00150,,,
,N00048111,"Borghese, Rene",R,NC04,H2NC04101,,,
,N00035420,"Bost, Mike",R,IL12,H4IL12060,,,
,N00047611,"Boswell, Matt",D,FL20,H2FL20126,,,
,N00048060,"Bouchard, Anthony",R,WY01,H2WY00158,,,
,N00041791,"Bourdeaux, Carolyn",D,GA07,H8GA07201,,,
,N00048516,"Bower, Forrest",D,IN03,H2IN03194,,,
,N00044790,"Bowman, Jamaal",D,NY16,H0NY16143,,,
,N00047867,"Bowman, Raleigh",D,IL05,H2IL05191,,,
,N00045737,"Boyanton, Carl",R,MS04,H0MS04161,,,
,N00046507,"Boyd, Mike",R,AZ02,H0AZ02299,,,
,N00047854,"Boyette, Hayden",I,NCS2,S2NC00299,,,
,N00035307,"Boyle, Brendan",D,PA02,H4PA13199,,,
,N00043073,"Bradley, James",R,CAS1,S8CA00515,,,
,N00047922,"Braun, Jonathan",D,CA28,H2CA28154,,,
,N00044028,"Bray, Shannon",L,NCS2,S0NC00335,,,
,N00041515,"Brian, Lee",R,NCS2,S2NC00273,,,
,N00048411,"Brinkmann, John",R,MOS1,S2MO00510,,,
,N00048176,"Brooks, Linda",R,FL02,H2FL02140,,,
,N00030910,"Brooks, Mo",R,ALS2,S8AL00381,,,
,N00048527,"Brooks, Raymond N",R,MS04,H2MS04266,,,
,N00048000,"Brotschol, Hillery",R,NJ11,H2NJ11137,,,
,N00028986,"Broun, Paul",R,GA10,H2GA10125,,,
,N00036999,"Brown, Anthony",D,MD04,H6MD04209,,,
,N00048520,"Brown, Jesse",R,MA09,H2MA09239,,,
,N00048590,"Brown, Kathleen",D,TX13,H2TX13117,,,
,N00037612,"Brown, Sakima",R,NY18,H6NY18161,,,
,N00047875,"Brown, Shontel",D,OH11,H2OH11169,,,
,N00034254,"Brownley, Julia",D,CA26,H2CA00120,,,
,N00000931,"Bryk, William",D,NH02,H2NH02211,,,
,N00048550,"Buccola, Brandon",R,NY19,H2NY19119,,,
,N00027626,"Buchanan, Vernon",R,FL16,H6FL13148,,,
,N00030829,"Buck, Ken",R,CO04,H4CO04090,,,
,N00031227,"Bucshon, Larry",R,IN08,H0IN08114,,,
,N00039551,"Budd, Ted",R,NCS2,S2NC00505,,,
,N00048192,"Buongiorno, Jeffrey",R,FL21,H2FL21082,,,
,N00048211,"Burau, Justin",R,IL06,H2IL06082,,,
,N00041594,"Burchett, Tim",R,TN02,H8TN02119,,,
,N00025219,"Burgess, Michael",R,TX26,H2TX26093,,,
,N00047904,"Burks, Courtney",I,SC01,H1SC01012,,,
,N00044303,"Burley, Brian",R,CA45,H0CA48172,,,
,N00048485,"Burnett, Debby",D,CO03,H2CO03278,,,
,N00048537,"Burns, Robert",R,NH01,H2NH00025,,,
,N00048278,"Burton, Daniel Jr",R,PA11,H2PA00034,,,
,N00039257,"Busch, Mark",R,FL07,H6FL07124,,,
,N00039373,"Bush, Cori",D,MO01,H8MO01143,,,
,N00048576,"Bushay, Louis",R,SC07,H2SC07264,,,
,N00048210,"Butler, Chris",D,IL01,H2IL01232,,,
,N00027035,"Butterfield, G K",D,NC01,H4NC01046,,,
,N00042192,"Butts, Pamela Pinkney",I,OH11,H2OH11235,,,
,N00047897,"Byrd, Colin",D,MDS2,H2MD05528,,,
,N00045306,"Call, Jason",D,WA02,H0WA02189,,,
,N00007099,"Calvert, Ken",R,CA42,H2CA37023,,,
,N00045978,"Cammack, Kat",R,FL03,H0FL03175,,,
,N00048203,"Cannon, Beau",D,GA11,H2GA11222,,,
,N00033544,"Caraway, Barbara Mallory",D,TX30,H2TX30079,,,
,N00037015,"Carbajal, Salud",D,CA24,H6CA24303,,,
,N00033373,"Cardenas, Tony",D,CA29,H2CA28113,,,
,N00048251,"Carey, Jan",D,NC11,H2NC11189,,,
,N00048568,"Carey, Mike",R,OH15,H2OH15228,,,
,N00045967,"Cargile, Mike",R,CA35,H0CA35146,,,
,N00044245,"Carl, Jerry",R,AL01,H0AL01055,,,
,N00048405,"Carlin, Jim",R,IAS1,S2IA00131,,,
,N00048601,"Carpio, Monica",R,VA10,H2VA10174,,,
,N00048231,"Carra, Stephen",R,MI06,H2MI06117,,,
,N00029513,"Carson, Andre",D,IN07,H8IN07184,,,
,N00035346,"Carter, Buddy",R,GA01,H4GA01039,,,
,N00025095,"Carter, John",R,TX31,H2TX31044,,,
,N00025766,"Carter, Troy",D,LA02,H2LA02149,,,
,N00034128,"Cartwright, Matt",D,PA08,H2PA17079,,,
,N00025882,"Case, Ed",D,HI01,H2HI02128,,,
,N00041338,"Casten, Sean",D,IL06,H8IL06139,,,
,N00044862,"Castillo, Jose",R,FL09,H0FL09115,,,
,N00047925,"Castillo, Saul",D,CA42,H2CA42171,,,
,N00027514,"Castor, Kathy",D,FL14,H6FL11126,,,
,N00045469,"Castorani, John",R,VA07,H2VA07154,,,
,N00033316,"Castro, Joaquin",D,TX20,H2TX35011,,,
,N00048585,"Castro, John",R,TX06,H2TX06384,,,
,N00046252,"Cawthorn, Madison",R,NC11,H0NC11233,,,
,N00048554,"Centers, Brent",R,OH01,H2OH01186,,,
,N00048267,"Cerrotti, Jesse",D,NY12,H2NY12189,,,
,N00003689,"Chabot, Steve",R,OH01,H8OH01043,,,
,N00048551,"Chaires, Justin",D,NY20,H2NY20117,,,
,N00047965,"Chambers, Gary",D,LA02,H2LA02214,,,
,N00048573,"Chapman, John",R,SC06,H2SC06118,,,
,N00048260,"Chavez, Michaela",R,NM01,H2NM01284,,,
,N00034000,"Chen, Jay",D,CA39,H2CA39136,,,
,N00035504,"Cheney, Liz",R,WY01,H6WY00159,,,
,N00043504,"Cherfilus-Mccormick, Sheila",D,FL20,H8FL20032,,,
,N00048194,"Chess, Steve",R,FL22,H2FL22130,,,
,N00047986,"Childress, Earl",I,MO01,H2MO01161,,,
,N00036257,"Childs, Vivian",R,GA02,H4GA02078,,,
,N00044321,"Christophe, Candy",D,LA05,H0LA05070,,,
,N00030600,"Chu, Judy",D,CA27,H0CA32101,,,
,N00048494,"Chuba, Jon",R,FL05,H2FL05200,,,
,N00032019,"Cicilline, David",D,RI01,H0RI01073,,,
,N00035278,"Clark, Katherine",D,MA05,H4MA05084,,,
,N00026961,"Clarke, Yvette D",D,NY09,H4NY11138,,,
,N00048513,"Clay, Mark",R,GA14,H2GA14069,,,
,N00026790,"Cleaver, Emanuel",D,MO05,H4MO05234,,,
,N00042296,"Cline, Ben",R,VA06,H8VA06104,,,
,N00041882,"Cloud, Michael",R,TX27,H8TX27049,,,
,N00002408,"Clyburn, James E",D,SC06,H2SC02042,,,
,N00046654,"Clyde, Andrew",R,GA09,H0GA09246,,,
,N00003225,"Cohen, Steve",D,TN09,H6TN09068,,,
,N00047949,"Cole, Jahmal",D,IL01,H2IL01208,,,
,N00025726,"Cole, Tom",R,OK04,H2OK04055,,,
,N00036158,"Coleman, Bonnie Watson",D,NJ12,H4NJ12149,,,
,N00044594,"Collick, John",R,VA03,H0VA03124,,,
,N00045070,"Collins, Genevieve",R,TX32,H0TX32087,,,
,N00044496,"Collins, Joe",R,CA43,H0CA43108,,,
,N00035370,"Collins, Mike",R,GA10,H4GA10071,,,
,N00047985,"Colombo, Malcolm",D,MD03,H2MD03176,,,
,N00038260,"Comer, James",R,KY01,H6KY01110,,,
,N00047959,"Compton, William",D,KY02,H2KY02125,,,
,N00047973,"Conerly, Chad",R,LA05,H2LA05134,,,
,N00047947,"Conner, Lateefah",D,GA14,H2GA14036,,,
,N00029891,"Connolly, Gerry",D,VA11,H8VA11062,,,
,N00048644,"Cooke, Marty",R,NCS2,S2NC00539,,,
,N00048574,"Cooper, Brandon",R,SC07,H2SC07249,,,
,N00003132,"Cooper, Jim",D,TN05,H2TN05131,,,
,N00047865,"Corbin, Mike",R,GA07,H2GA07121,,,
,N00048556,"Corey, Seth",D,OH11,H2OH11243,,,
,N00037260,"Correa, Lou",D,CA46,H6CA46116,,,
,N00048022,"Corrigan, Daniel",D,OH11,H2OH11219,,,
,N00026341,"Costa, Jim",D,CA16,H4CA20082,,,
,N00045283,"Courser, Amy Ryan",R,OR05,H0OR05104,,,
,N00024842,"Courtney, Joe",D,CT02,H2CT02112,,,
,N00048167,"Covell, Carolyn",R,CA31,H2CA31141,,,
,N00042816,"Cowen, Martin",L,GA13,H8GA13027,,,
,N00041634,"Cox, Steve",I,CA39,H8CA39190,,,
,N00028122,"Cox, TJ",D,CA21,H8CA10167,,,
,N00048185,"Craft, Frank",L,FL13,H2FL13212,,,
,N00037039,"Craig, Angie",D,MN02,H6MN02131,,,
,N00048289,"Crain, Mark",I,TN09,H2TN09208,,,
,N00006267,"Crapo, Mike",R,IDS2,S8ID00027,,,
,N00030770,"Crawford, Rick",R,AR01,H0AR01083,,,
,N00042224,"Crenshaw, Dan",R,TX02,H8TX02166,,,
,N00040876,"Crow, Jason",D,CO06,H8CO06229,,,
,N00042557,"Cruz, Erin",R,CAS1,H0CA36193,,,
,N00044451,"Cruz, Ignacio",R,CA19,H0CA39114,,,
,N00048407,"Cruz, Rob",R,ILS2,S2IL00168,,,
,N00048549,"Cuellar, Desi",R,NY14,H2NY14094,,,
,N00024978,"Cuellar, Henry",D,TX28,H2TX23082,,,
,N00048604,"Culp, Loren",R,WA04,H2WA04173,,,
,N00048160,"Curry, Eric",D,CA12,H2CA12190,,,
,N00041221,"Curtis, John",R,UT03,H8UT03238,,,
,N00047998,"D'Agostino, Nick",R,NJ05,H2NJ05303,,,
,N00046143,"D?Amico, Samuel",I,WIS2,S2WI00300,,,
,N00048319,"Dalsimer, Ally",D,VA11,H2VA11198,,,
,N00047907,"Daniel, Matt",D,AZ04,H2AZ04184,,,
,N00045928,"Daniels, Teddy",R,PA08,H0PA08197,,,
,N00048308,"Dante, Ruben Landon",R,TX14,H2TX14198,,,
,N00048627,"Darden, Dustin",3,AKS2,S2AK00143,,,
,N00035948,"Davenport, Keith",D,NCS2,S2NC00331,,,
,N00042626,"Davids, Sharice",D,KS03,H8KS03155,,,
,N00038767,"Davidson, Warren",R,OH08,H6OH08315,,,
,N00004884,"Davis, Danny K",D,IL07,H4IL07037,,,
,N00047975,"Davis, Jim",I,LA05,H2LA05167,,,
,N00045915,"Davis, Moe",D,NC11,H0NC11175,,,
,N00034784,"Davis, Rodney",R,IL13,H2IL13120,,,
,N00048282,"Davison, Justin",R,SC07,H2SC07199,,,
,N00048204,"Daza, Antonio",D,GA11,H2GA11230,,,
,N00045793,"De La Cruz Hernandez, Monica",R,TX15,H0TX15124,,,
,N00044687,"Dean, Brandaun",D,PAS1,S2PA00299,,,
,N00048250,"Dean, Katie",D,NC11,H2NC11171,,,
,N00042894,"Dean, Madeleine",D,PA04,H8PA04116,,,
,N00048124,"DeBellis, John",R,PAS1,S2PA00323,,,
,N00041160,"Decillis, Mike",D,NY11,H8NY11097,,,
,N00048629,"Deel, Michael",R,ARS2,S2AR00099,,,
,N00007781,"DeFazio, Peter",D,OR04,H6OR04047,,,
,N00006134,"DeGette, Diana",D,CO01,H6CO01141,,,
,N00046877,"DeGrammont, Vic",R,FL20,H2FL20225,,,
,N00048155,"DeHart, Brandon",R,AZ04,H2AZ04200,,,
,N00000615,"DeLauro, Rosa L",D,CT03,H0CT03072,,,
,N00030693,"DelBene, Suzan",D,WA01,H0WA08046,,,
,N00040741,"Delgado, Antonio",D,NY19,H8NY19181,,,
,N00048598,"DeMille, Thomas",3,UT02,H2UT02449,,,
,N00033449,"Demings, Val",D,FLS2,H2FL08063,,,
,N00031180,"Dennis, John",R,CA12,H2CA12174,,,
,N00048238,"Dennison, Jeremy",R,MO08,H2MO08083,,,
,N00047921,"DePaolis, Gio",I,CA27,H2CA27222,,,
,N00044919,"DePasquale, Eugene",D,PA10,H0PA10110,,,
,N00030709,"Desaulnier, Mark",D,CA11,H0CA10073,,,
,N00030957,"Desjarlais, Scott",R,TN04,H0TN04195,,,
,N00045608,"Detmer, Mike",R,MI08,H0MI08133,,,
,N00031317,"Deutch, Ted",D,FL22,H0FL19080,,,
,N00046427,"Devolder-Santos, George",R,NY03,H0NY03083,,,
,N00048499,"Diamond, Ben",D,FL13,H2FL13220,,,
,N00025337,"Diaz-Balart, Mario",R,FL25,H2FL25018,,,
,N00044463,"Dickinson, Jerry",D,PA18,H2PA18192,,,
,N00048276,"Diemer, Matthew",D,OH16,H2OH16044,,,
,N00036149,"Dingell, Debbie",D,MI12,H4MI12079,,,
,N00026555,"DiSanto, Delina",D,AZ04,H8AZ04165,,,
,N00006023,"Doggett, Lloyd",D,TX35,H4TX10028,,,
,N00034016,"Donalds, Byron",R,FL19,H2FL14186,,,
,N00047930,"Donovan, Kerry",D,CO03,H2CO03211,,,
,N00048193,"Dorilas, Rod",R,FL21,H2FL21090,,,
,N00045999,"Dorris, Dale",D,IN09,H0IN09161,,,
,N00048287,"Doss, Nathaniel III",D,TN03,H2TN03201,,,
,N00048174,"Dowell, Jeremy",D,CO05,H2CO05158,,,
,N00048188,"Dowling, Elvin",D,FL20,H2FL20142,,,
,N00001373,"Doyle, Mike",D,PA18,H4PA18131,,,
,N00048398,"Driggers, Calvin",R,FLS2,S2FL00557,,,
,N00048503,"DuBose, Bobby",D,FL20,H2FL20209,,,
,N00048440,"Duch, Billy",R,PAS1,S2PA00414,,,
,N00027860,"Duckworth, Tammy",D,ILS2,S6IL00292,,,
,N00041309,"Duenas, Angelica",D,CA29,H8CA29100,,,
,N00030752,"Duncan, Jeff",R,SC03,H0SC03077,,,
,N00047872,"Dunn, Aubrey",I,NM01,H2NM01151,,,
,N00037442,"Dunn, Neal",R,FL02,H6FL02208,,,
,N00048284,"Dunn, Tom",R,SC07,H2SC07215,,,
,N00048200,"Earls, Harold",R,GA06,H2GA06123,,,
,N00048298,"Eddings, Daryl",D,TX06,H2TX06285,,,
,N00048562,"Edmonds, Ruth",R,OH15,H2OH15160,,,
,N00048114,"Edwards, Ava",D,NCS2,S2NC00372,,,
,N00048040,"Egan, Mike",R,TX06,H2TX06228,,,
,N00041323,"Ehr, Phil",D,FL01,H8FL01107,,,
,N00047863,"Eldon, Tony",D,FL14,H2FL14236,,,
,N00048113,"Ellerby, Carlton",R,NCS2,S2NC00364,,,
,N00044927,"Ellis, Alan",D,TX21,H0TX21130,,,
,N00048588,"Ellis, Jameson",R,TX08,H2TX08158,,,
,N00036527,"Ellison, Allen",D,FLS2,S2FL00458,,,
,N00042243,"Ellzey, Jake",R,TX06,H8TX06266,,,
,N00035440,"Emmer, Tom",R,MN06,H4MN06087,,,
,N00048151,"Engel, Kirsten",D,AZ02,H2AZ02311,,,
,N00048314,"Engquist, Ted",R,VA02,H2VA02056,,,
,N00047798,"Erickson, Lily",D,MN03,H2MN03096,,,
,N00041702,"Escobar, Veronica",D,TX16,H8TX16109,,,
,N00007335,"Eshoo, Anna",D,CA18,H8CA12098,,,
,N00034549,"Espaillat, Adriano",D,NY13,H2NY13096,,,
,N00040712,"Estes, Ron",R,KS04,H8KS04112,,,
,N00047999,"Euvin, Sherry",D,NJ06,H2NJ06202,,,
,N00048533,"Evans, Charles",D,NC08,H2NC08227,,,
,N00038450,"Evans, Dwight",D,PA03,H6PA02171,,,
,N00048462,"Evans, Shannon Scott",R,AK01,H2AK01067,,,
,N00039112,"Eze, Nnabu",R,MDS2,H0MD04152,,,
,N00048240,"Ezell, Mike",R,MS04,H2MS04258,,,
,N00043984,"Fabricant, Danny",R,CAS1,S0CA00504,,,
,N00047264,"Fallon, Patrick",R,TX04,H0TX04219,,,
,N00044015,"Farris, Jaden Thomas",D,MDS2,S2MD00511,,,
,N00047934,"Faust, Kyle",D,CO07,H2CO07154,,,
,N00044011,"Feenstra, Randy",R,IA04,H0IA04145,,,
,N00045030,"Feig, Anthony",D,MI04,H0MI04108,,,
,N00047942,"Feit, Keith",R,FL21,H2FL21074,,,
,N00044853,"Felix, Anthony Jr",D,CA40,H0CA40120,,,
,N00039090,"Ferguson, Drew",R,GA03,H6GA03113,,,
,N00048007,"Fernandez, Francisco",D,NM01,H2NM01227,,,
,N00044559,"Fernandez, Teresa Leger",D,NM03,H0NM03102,,,
,N00038201,"Fetterman, John",D,PAS1,S6PA00274,,,
,N00048051,"Fewings, Danielle",D,TX35,H2TX35110,,,
,N00045251,"Fischbach, Michelle",R,MN07,H0MN07091,,,
,N00045434,"Fitzgerald, Scott",R,WI05,H0WI05113,,,
,N00038779,"Fitzpatrick, Brian",R,PA01,H6PA08277,,,
,N00048563,"Fix, Jeffrey M",R,OH15,H2OH15178,,,
,N00043415,"Flanagan, Tricia",R,NJ03,S8NJ00541,,,
,N00048021,"Flannery, Bryan",D,OH11,H2OH11201,,,
,N00030815,"Fleischmann, Chuck",R,TN03,H0TN03254,,,
,N00046027,"Fleming, Bridget",D,NY01,H0NY01202,,,
,N00041194,"Fletcher, Lizzie",D,TX07,H8TX07140,,,
,N00048049,"Flores, Mayra",R,TX34,H2TX34113,,,
,N00048093,"Flory, Jenn",R,ALS2,S2AL00129,,,
,N00046233,"Flowers, Brian",R,MS02,H0MS02082,,,
,N00047948,"Flowers, Marcus",D,GA14,H2GA14044,,,
,N00044996,"Flynn, John",R,CTS2,S2CT00264,,,
,N00026631,"Fortenberry, Jeff",R,NE01,H4NE01064,,,
,N00029139,"Foster, Bill",D,IL11,H8IL14067,,,
,N00045538,"Foster, Russell",D,TX04,H0TX04151,,,
,N00026166,"Foxx, Virginia",R,NC05,H4NC05146,,,
,N00047936,"France, Mike",R,CT02,H2CT02161,,,
,N00048135,"Frank, Aaron",I,WIS2,S2WI00318,,,
,N00002893,"Frankel, Lois J",D,FL21,H2FL14053,,,
,N00046760,"Franklin, Scott",R,FL15,H0FL15104,,,
,N00048507,"Franzese, Dan",R,FL21,H2FL21108,,,
,N00048593,"French, Michael Alexander Mr.",R,TX21,H2TX21136,,,
,N00048152,"Friese, Randy",D,AZ02,H2AZ02329,,,
,N00041335,"Fulcher, Russ",R,ID01,H8ID01124,,,
,N00048517,"Fyfe, Matt",D,IN09,H2IN09191,,,
,N00048408,"Gabehart, Jason",I,INS2,S2IN00158,,,
,N00047905,"Gaddis, Joshua",R,AL04,H2AL04071,,,
,N00039503,"Gaetz, Matt",R,FL01,H6FL01119,,,
,N00048416,"Gaghan, James",R,NCS2,S2NC00380,,,
,N00048129,"Gale, Sean",R,PAS1,S2PA00372,,,
,N00039330,"Gallagher, Mike",R,WI08,H6WI08155,,,
,N00048057,"Gallardo, Stephanie",D,WA09,H2WA09115,,,
,N00036097,"Gallego, Ruben",D,AZ07,H4AZ07043,,,
,N00048571,"Galluch, David",R,PA05,H2PA05074,,,
,N00044355,"Gamba, Mark",D,OR05,H0OR05096,,,
,N00048636,"Gao, Ruth",D,KYS2,S2KY00111,,,
,N00030856,"Garamendi, John",D,CA03,H0CA10149,,,
,N00046030,"Garbarino, Andrew",R,NY02,H0NY02234,,,
,N00045378,"Garcia, Eric",D,CA22,H0CA22110,,,
,N00042114,"Garcia, Jesus",D,IL04,H8IL04134,,,
,N00044298,"Garcia, Mike",R,CA25,H0CA25105,,,
