updated 7/19/2019,,,,,,,,
,N00033997,"Aguilar, Pete",D,CA31,H2CA31125,,,
,N00043656,"Aguilera, Justin",R,CA19,H8CA19051,,,
,N00042925,"Aguin, Bert",L,TX08,H8TX08114,,,
,N00042202,"Ahmad, Nina",D,PA02,H8PA01237,,,
,N00039752,"Ahmed, Kaisar",D,CA31,H6CA31159,,,
,N00040650,"Ahn, Jason",D,CA34,H8CA34217,,,
,N00040776,"Ahn, Poga",D,WA08,H8WA08114,,,
,N00040654,"Ahn, Robert Lee",D,CA34,H8CA34258,,,
,N00041217,"Ainge, Tanner",R,UT03,H8UT03196,,,
,N00043155,"Akinkugbe, Femi",R,GA13,H8GA13043,,,
,N00041939,"Akins, Bill",R,FL17,H8FL17038,,,
,N00040917,"Akzam, Johnny",I,MN01,H8MN01246,,,
,N00043455,"Albert, Dan",R,SC04,H8SC04425,,,
,N00039147,"Albertson, Ed",D,OH12,H6OH12127,,,
,N00041821,"Albro, Catherine",D,MI03,H8MI03079,,,
,N00008598,"Alciere, Tom",L,NH02,H6NH02089,,,
,N00030533,"Aldrich, Charles",L,IA04,H8IA04155,,,
,N00041219,"Aldrich, Deborah",R,UT03,H8UT03212,,,
,N00040862,"Alemayhu, Ted",3,CA39,H8CA37301,,,
,N00041885,"Alexander, Sherrill Kenneth",R,TX35,H8TX35018,,,
,N00042610,"Alexander, Sophia",I,CA39,H8CA39273,,,
,N00043487,"Ali, Ali Chehem",D,MNS1,S8MN00651,,,
,N00042718,"Ali, Mark",D,SC05,H8SC05240,,,
,N00042055,"Allen, Chad",R,AZ08,H8AZ08141,,,
,N00040887,"Allen, Kathleen",D,GA07,H8GA07144,,,
,N00040768,"Allen, Kathryn",D,UT03,H8UT03139,,,
,N00033720,"Allen, Richard W",R,GA12,H2GA12121,,,
,N00041451,"Allen, Samuel",D,FL11,H8FL11106,,,
,N00041205,"Allen, Todd",D,TX24,H8TX24103,,,
,N00040771,"Alli, Helen",I,VA07,H8VA07060,,,
,N00042721,"Allison, Chaz Anthony",R,TN05,H8TN05286,,,
,N00042656,"Allison, Roger",R,NC01,H8NC01104,,,
,N00041768,"Allman, Michael",R,CA52,H8CA52136,,,
,N00042876,"Allocco, Patrick",R,NJ11,H8NJ11225,,,
,N00040989,"Allred, Colin",D,TX32,H8TX32098,,,
,N00036337,"Alm, Vance",D,NV02,H8NV02152,,,
,N00042842,"Alspach, James Dean",R,IN09,H8IN09131,,,
,N00043292,"Altman, Nathan J",I,INS1,S8IN00213,,,
,N00031938,"Amash, Justin",R,MI03,H0MI03126,,,
,N00041475,"Amason, Tommy",R,AL02,H8AL02189,,,
,N00042135,"Amatul-Wadud, Tahirah",D,MA01,H8MA01050,,,
,N00041540,"Amjad, Ayne",R,WV03,H8WV03071,,,
,N00031177,"Amodei, Mark",R,NV02,H2NV02395,,,
,N00007929,"Amundson, Thor",I,WAS1,S8WA00137,,,
,N00042264,"Andarza, Ivan",R,TX21,H8TX21265,,,
,N00043511,"Anderson Kelliher, Margaret",D,MN05,H8MN05221,,,
,N00042761,"Anderson, Bob",R,MNS1,S8MN00594,,,
,N00041777,"Anderson, Bryan Neil",D,CT03,H8CT03067,,,
,N00043625,"Anderson, Consuelo E",R,HIS2,S8HI00194,,,
,N00041674,"Anderson, Jeramey",D,MS04,H8MS04438,,,
,N00032090,"Anderson, John",R,OH10,H0OH07104,,,
,N00043486,"Anderson, Merrill",R,MNS2,S8MN00644,,,
,N00043589,"Anderson, Rae Hart",R,MNS2,S8MN00677,,,
,N00042640,"Anderson, Robert Jon",I,LA03,H8LA03060,,,
,N00042186,"Andrei, Linda",D,NY23,H8NY23225,,,
,N00043345,"Andres, Ed",D,MO06,H8MO06126,,,
,N00042570,"Andreski, Thad",I,AZ04,H8AZ04157,,,
,N00043441,"Andrews, Naomi",D,NH01,H8NH01285,,,
,N00043884,"Andrus, Aaron",L,LA03,H8LA03102,,,
,N00027581,"Angle, Sharron",R,NV02,H6NV02172,,,
,N00042052,"Angry, Travis",R,AZ08,H8AZ08117,,,
,N00040955,"Anthony, Aaron",D,PA17,H8PA12077,,,
,N00043165,"Anthony, Charles",R,MD03,H8MD03165,,,
,N00041380,"Anthony, Stavros",R,NV04,H8NV04026,,,
,N00042180,"Anzalone, John",D,NV04,H8NV04034,,,
,N00042653,"Apple, Winston",D,MO06,H8MO06118,,,
,N00042951,"Applebaum, Robert",L,TX36,H8TX36032,,,
,N00037263,"Applegate, Douglas L",D,CA49,H6CA49102,,,
,N00040610,"Aramayo, Vanessa",D,CA34,H6CA34252,,,
,N00042898,"Arata, Larry",D,PA05,H8PA05238,,,
,N00043105,"Araujo, Hector",D,AZ09,H8AZ09065,,,
,N00043228,"Arcangel, Daniel",D,OR04,H8OR04159,,,
,N00043176,"Archerd, Chuck",R,NC11,H8NC11145,,,
,N00042048,"Arellano, Sergio",R,AZ03,H8AZ03142,,,
,N00043394,"Arlett, Rob",R,DES1,S8DE00145,,,
,N00042868,"Armstrong, Kelly",R,ND01,H8ND00096,,,
,N00031949,"Arnold, David",3,MO02,H0MO03120,,,
,N00030295,"Arnold, Keith",I,WA08,H8WA08080,,,
,N00033403,"Arnold-Jones, Janice",R,NM01,H8NM01372,,,
,N00042286,"Aronoff, Phillip",R,TX29,H8TX29094,,,
,N00042089,"Arora, Harry",R,CT04,H8CT04214,,,
,N00042556,"Arpaio, Joe",R,AZS2,S8AZ00247,,,
,N00042600,"Arras, Jennifer O'Farrill",D,AL01,H8AL01074,,,
,N00041602,"Arredondo-Lynch, Alma",R,TX23,H8TX23113,,,
,N00038285,"Arrington, Jodey",R,TX19,H6TX19099,,,
,N00041593,"Arrington, Katherine",R,SC01,H8SC01124,,,
,N00040704,"Arroyave, Nathan",D,IL16,H8IL16088,,,
,N00040716,"Ashby, Joseph",R,KS04,H8KS04153,,,
,N00005697,"Ashby, Ken",L,TX04,H8TX05052,,,
,N00005293,"Ashford, Brad",D,NE02,H4NE02054,,,
,N00040378,"Athey, Ted",I,MD06,H6MD06261,,,
,N00039636,"Aubin, Mark-Christian",R,NY11,H8NY11147,,,
,N00042373,"Auman, Lee",D,AL04,H8AL04094,,,
,N00042819,"Austin, Tony",D,HI02,H8HI02158,,,
,N00043568,"Austin, Trudy A",I,TNS1,S8TN00428,,,
,N00041359,"Austinson, John Wayne",D,MN01,H8MN01287,,,
,N00042425,"Auxier, Randy",3,IL12,H8IL12152,,,
,N00043537,"Awgowhat, Leo",I,TN09,H8TN09122,,,
,N00041104,"Axne, Cindy",D,IA03,H8IA03124,,,
,N00043030,"Aycox, Kevin",D,MS03,H8MS03174,,,
,N00041288,"Ayers, Cynthia",R,PAS2,S8PA00296,,,
,N00041034,"Ayyadurai, Shiva",I,MAS1,S8MA00268,,,
,N00042731,"Ayyas, Shadi",D,VA10,H8VA10189,,,
,N00036877,"Azumah, Joel",3,NY09,H4NY09090,,,
,N00041374,"Baake, David",D,NM02,H8NM02131,,,
,N00005736,"Babin, Brian",R,TX36,H6TX02079,,,
,N00007089,"Baca, Joe",D,CA35,H6CA42099,,,
,N00042205,"Bacher, Steve",D,PA01,H8PA08166,,,
,N00037049,"Bacon, Donald John",R,NE02,H6NE02125,,,
,N00042198,"Bacon, Kevin",R,OH12,H8OH12222,,,
,N00034281,"Badey, George",D,PA05,H8PA05253,,,
,N00041559,"Baer, Dan",D,CO07,H8CO07086,,,
,N00041785,"Baer, Lauren",D,FL18,H8FL18028,,,
,N00041741,"Bailey, Bill",D,TNS1,S8TN00329,,,
,N00043179,"Bailey, Tom",L,NC13,H8NC13075,,,
,N00041954,"Baird, Jim",R,IN04,H8IN04199,,,
,N00036336,"Bakari, Kamau",3,NVS1,S8NV00230,,,
,N00043889,"Baker, David",3,OH02,H8OH02132,,,
,N00042950,"Baker, Melina",L,TX32,H8TX32189,,,
,N00042057,"Baker, Scott Allen 1972",R,AZ08,H8AZ08166,,,
,N00042098,"Balaguer, Ariadna",R,FL27,H8FL27169,,,
,N00040763,"Balat, David",R,TX02,H8TX07082,,,
,N00036368,"Balchunis, Mary Ellen",D,PA05,H4PA07092,,,
,N00042194,"Balderson, Troy",R,OH12,H8OH12180,,,
,N00004367,"Baldwin, Tammy",D,WIS1,S2WI00219,,,
,N00041761,"Ball, Dan",R,CA36,H8CA36162,,,
,N00039837,"Ball, Jody",R,TN05,H6TN05314,,,
,N00043599,"Ballinger, Jeffrey",D,MA03,H8MA03239,,,
,N00042122,"Ballock, Thomas",I,IN04,H8IN04207,,,
,N00041854,"Balter, Dana",D,NY24,H8NY24090,,,
,N00037185,"Banks, Jim",R,IN03,H6IN03229,,,
,N00041457,"Banks, Jim",R,NY27,H8NY27119,,,
,N00043253,"Banyas, Mickie Lou",R,TN01,H8TN01095,,,
,N00043218,"Barajas, Ricky",D,OR01,H8OR01239,,,
,N00041754,"Barash, Yona",R,CA07,H8CA07072,,,
,N00025804,"Bardel, Hank",3,NY11,H2NY13062,,,
,N00043077,"Baria, David",D,MSS2,S8MS00253,,,
,N00033200,"Barkley, Mike",D,CA10,H2CA00096,,,
,N00025495,"Barletta, Lou",R,PAS2,S8PA00320,,,
,N00042917,"Barlow, Dawn",D,TN06,H8TN06128,,,
,N00042997,"Barman, Charles",R,WIS1,S8WI00240,,,
,N00041534,"Barnes, Levy Jr",D,TX14,H8TX14138,,,
,N00042201,"Barnett, Charles Rand",D,OR03,H8OR03060,,,
,N00043209,"Barnhart, Rachel",D,NY25,H8NY25121,,,
,N00042352,"Barnheiser, Robert",R,MNS2,S8MN00560,,,
,N00040969,"Barone, Roger",R,TX03,H8TX03081,,,
,N00031233,"Barr, Andy",R,KY06,H0KY06104,,,
,N00041989,"Barr, Robert",D,OH01,H8OH01100,,,
,N00037019,"Barragan, Nanette",D,CA44,H6CA44103,,,
,N00006236,"Barrasso, John A",R,WYS1,S6WY00068,,,
,N00041091,"Barreiro, Bruno",R,FL27,H8FL27037,,,
,N00038828,"Barrera, Roy",D,TX27,H6TX27092,,,
,N00041556,"Barrett, Michael",I,AR04,H8AR04114,,,
,N00042801,"Barrington, Mark",R,CO07,H8CO07094,,,
,N00043498,"Barris, Roger",L,CO02,H8CO02269,,,
,N00042782,"Barro, Mary Helen",D,CA23,H8CA23129,,,
,N00042668,"Barsoom, Raafat",R,NJ07,H8NJ07249,,,
,N00043488,"Bartee, Tobey",3,MSS1,S8MS00295,,,
,N00041371,"Bartlett, John",D,NJ11,H8NJ11167,,,
,N00037454,"Bartley, Lori",R,TX18,H6TX18141,,,
,N00005656,"Barton, Joe",R,TX06,H4TX06117,,,
,N00041042,"Bartos, Jeff",R,PAS2,S8PA00262,,,
,N00041494,"Barzee Flores, Mary",D,FL25,H8FL27086,,,
,N00036660,"Basler, Doug",R,WA09,H4WA09061,,,
,N00042476,"Bass, Bill",I,NY24,H8NY24116,,,
,N00031877,"Bass, Karen",D,CA37,H0CA33117,,,
,N00040664,"Bassilian, Ron",R,CA37,H8CA37293,,,
,N00040849,"Bateson, Regina",D,CA04,H8CA04194,,,
,N00041779,"Batie, Rontel",D,FL05,H8FL05132,,,
,N00043712,"Batiste, Belden",I,LA02,H8LA02161,,,
,N00042258,"Batiste, Donald",D,TX18,H8TX18170,,,
,N00040854,"Battista, Lisa",D,CA10,H8CA10134,,,
,N00043406,"Bauer, Jerome",3,MOS2,S8MO00319,,,
,N00038659,"Baugh, Scott",R,CA48,H6CA48245,,,
,N00041717,"Baxter, Ralph",D,WV01,H8WV01067,,,
,N00041190,"Beal, Brent",D,TX01,H8TX01044,,,
,N00041164,"Beals, Jeff",D,NY19,H8NY19215,,,
,N00042144,"Bear, Henry John",3,ME02,H8ME02227,,,
,N00033904,"Beatty, Joyce",D,OH03,H2OH03125,,,
,N00040873,"Beauregard, Pierre",D,CA50,H8CA50114,,,
,N00043194,"Beck, Joel",R,NV02,H8NV02137,,,
,N00040899,"Beck, Tobi",D,IN04,H8IN04124,,,
,N00042935,"Becker, Nicholas",L,TX17,H8TX17164,,,
,N00038849,"Bedell, Eileen",D,VA07,H6VA07148,,,
,N00040851,"Bedolla, Mateo Morelos",D,CA10,H8CA10100,,,
,N00034073,"Bedwell, Danny",L,MSS2,S8MS00337,,,
,N00043542,"Beeler, Jeffrey",R,WA01,H8WA01077,,,
,N00043777,"Beeman, Ebert G",L,PA16,H8PA16094,,,
,N00042802,"Been, Andrew",D,CO07,H8CO07102,,,
,N00043240,"Beiler, Chet",R,PA11,H8PA11111,,,
,N00042463,"Belanger, Brian D",R,NH02,H8NH02291,,,
,N00013609,"Belforti, Dan",L,NH01,H0NH01191,,,
,N00042825,"Belko, Jeremy",R,IN01,H8IN01153,,,
,N00038795,"Bell, Adam",D,TX03,H8TX03156,,,
,N00041197,"Bell, Adrienne",D,TX14,H8TX14120,,,
,N00042911,"Bell, Barry",R,SC04,H8SC04292,,,
,N00037241,"Bell, James Jerome",I,OH11,H8OH11281,,,
,N00000871,"Bell, Jeff",R,NJS1,S8NJ00012,,,
,N00041735,"Belle, Anita",3,MIS2,S8MI00380,,,
,N00032743,"Beloin, Gerald",R,NH02,H2NH02179,,,
,N00041414,"Belote, Dave",D,VA02,H8VA02053,,,
,N00040383,"Belusic, Claudio",L,NJ09,H6NJ05205,,,
,N00041129,"Benac, David",D,MI06,H8MI06130,,,
,N00041953,"Bender, Tyler",3,IN03,H8IN03084,,,
,N00043639,"Benfer, William",I,NJ02,H8NJ02281,,,
,N00040701,"Bennett, Douglas",R,IL10,H8IL10115,,,
,N00041709,"Bennett, Jim",3,UT03,H8UT03360,,,
,N00033625,"Bentivolio, Kerry",R,MI11,H2MI11133,,,
,N00043443,"Bentley, Joyce",R,NV01,H8NV01261,,,
,N00042072,"Bentley, Robert",R,CA36,H8CA36196,,,
,N00041113,"Bequette, David",D,IL12,H8IL12103,,,
,N00030717,"Bera, Ami",D,CA07,H0CA03078,,,
,N00041272,"Beretta, James",R,ALS1,S8AL00431,,,
,N00039533,"Bergman, John",R,MI01,H6MI01226,,,
,N00032405,"Bergmann, Charlotte",R,TN09,H8TN09114,,,
,N00043697,"Berish, George L.",R,HIS2,S8HI00202,,,
,N00037017,"Bernal, Benny",R,CA29,H6CA29203,,,
,N00042804,"Berrios, Joceline",I,FL04,H8FL04093,,,
,N00041207,"Bershad, Ira",D,TX26,H8TX26074,,,
,N00043971,"Beste, Russell",I,VTS1,S8VT00182,,,
,N00042231,"Bethel, Lander",D,TX04,H8TX04170,,,
,N00042252,"Betts, William",R,TX11,H8TX11126,,,
,N00031559,"Beutler, Jaime Herrera",R,WA03,H0WA03187,,,
,N00042127,"Bevens, Matthew",R,KS02,H8KS02207,,,
,N00034297,"Bey, Nikolay",R,MNS1,S4MN00338,,,
,N00041301,"Beyer, Augie",I,AZ08,H8AZ08075,,,
,N00036018,"Beyer, Don",D,VA08,H4VA08224,,,
,N00040822,"Bhuiyan, Mohammad Ali",R,GA06,H0GA06143,,,
,N00043280,"Bhumitra, Arun K",R,CAS2,S8CA00572,,,
,N00042042,"Bible, Carl",I,TXS2,S8TX00335,,,
,N00043337,"Bicknell, Chadwick",R,MO03,H8MO03206,,,
,N00042150,"Bieda, Steve",D,MI09,H8MI09126,,,
,N00041881,"Biggan, John",D,TX24,H8TX24111,,,
,N00041892,"Biggins, Julia",D,VA10,H8VA10163,,,
,N00039293,"Biggs, Andy",R,AZ05,H6AZ05083,,,
,N00042147,"Bignell, Mark",D,MI04,H8MI04093,,,
,N00027462,"Bilirakis, Gus",R,FL12,H6FL09070,,,
,N00041179,"Billie, Joe",R,PA05,H8PA07135,,,
,N00042291,"Billups, Willie",R,TX33,H8TX33021,,,
,N00034243,"Bilyeu, Sheila",D,AZS2,S2AZ00273,,,
,N00043608,"Bird, Stoney",3,WA02,H8WA02190,,,
,N00041209,"Birkenstock, Veronica",R,TX26,H8TX26090,,,
,N00041918,"Bishop, Bob",D,AZS2,S8AZ00171,,,
,N00043774,"Bishop, Dave",L,MD04,H8MD04239,,,
,N00042445,"Bishop, Dave",L,MD04,H8MD04221,,,
,N00036449,"Bishop, Mike",R,MI08,H4MI08135,,,
,N00025292,"Bishop, Rob",R,UT01,H2UT01094,,,
,N00041917,"Bishop, Ron",L,ALS1,S8AL00480,,,
,N00002674,"Bishop, Sanford",D,GA02,H2GA02031,,,
,N00042452,"Bizon, Kimberly",D,MI10,H8MI10108,,,
,N00041469,"Bjorkman, Tim",D,SD01,H8SD01097,,,
,N00042488,"Black, Gwendolyn",D,OK05,H8OK05133,,,
,N00030082,"Black, Phil",D,SC02,H8SC02098,,,
,N00041126,"Black, Thereasa",D,MD04,H8MD04213,,,
,N00003105,"Blackburn, Marsha",R,TNS1,S8TN00337,,,
,N00042374,"Blackmon, Anthony",R,AL04,H8AL04102,,,
,N00042288,"Blanco, Jaimy",R,TX29,H8TX29110,,,
,N00042462,"Blankenbeker, Lynne",R,NH02,H8NH02283,,,
,N00042370,"Blankenship, Don",3,WVS1,S8WV00150,,,
,N00042158,"Blankenship, Seth",R,NC10,H8NC10105,,,
,N00042684,"Blazek, Robert",R,OH06,H8OH06141,,,
,N00039665,"Bledsoe, Bill",R,SC05,H8SC05133,,,
,N00041307,"Bliatout, Bobby",D,CA22,H8CA22154,,,
,N00039803,"Bliss, Mark",L,MO04,H6MO04232,,,
,N00041592,"Bloom, Stephen",R,PA13,H8PA11061,,,
,N00033744,"Blum, Rod",R,IA01,H2IA01055,,,
,N00007727,"Blumenauer, Earl",D,OR03,H6OR03064,,,
,N00005981,"Blunt, Jeffrey",L,TX20,H8TX21125,,,
,N00026756,"Bly, Ray",R,MD07,H8MD07042,,,
,N00042007,"Boatner, John",D,TN08,H8TN08108,,,
,N00043245,"Boerio, Bibiana",D,PA14,H8PA14065,,,
,N00041442,"Bohren, Jensen",D,MSS2,S8MS00220,,,
,N00042890,"Boice, Court",R,OR04,H8OR04142,,,
,N00043468,"Boivin, Brad",R,WI01,H8WI01172,,,
,N00040678,"Bolena, Donald",R,GA06,H8GA06229,,,
,N00031805,"Boler, Mark",L,TX26,H0TX26105,,,
,N00043879,"Boles, Gregory",L,KY03,H8KY03229,,,
,N00040728,"Bolhafner, Susan",D,MO01,H8MO01135,,,
,N00043181,"Bolinger, Larry",R,NE03,H8NE03103,,,
,N00033474,"Bonamici, Suzanne",D,OR01,H2OR01133,,,
,N00041818,"Bond, Tiffany",I,ME02,H8ME02219,,,
,N00042453,"Bonds, Kristine",R,MI11,H8MI11353,,,
,N00041516,"Bonham, Paul",R,NC12,H8NC12101,,,
,N00042957,"Bonneau, Jered",I,WA05,H8WA05201,,,
,N00035577,"Bonner, Jay",R,FL20,H4FL20064,,,
,N00041440,"Booker, Tykiem",D,DES1,S8DE00111,,,
,N00041985,"Boone, Tanya",D,NY21,H8NY21302,,,
,N00024866,"Bordallo, Madeleine Z",D,GU00,H2GU00033,,,
,N00042018,"Borrelli, Tamborine",3,WA10,H8WA10029,,,
,N00042711,"Boser, Susan",D,PA15,H8PA09065,,,
,N00035420,"Bost, Mike",R,IL12,H4IL12060,,,
,N00041791,"Bourdeaux, Carolyn",D,GA07,H8GA07201,,,
,N00041321,"Bourdeaux, Carolyn",D,DC00,H8DC07015,,,
,N00041673,"Bourgeois, Jenna Marie",D,MO04,H8MO04089,,,
,N00035465,"Bowden, Craig",L,UTS1,S8UT00127,,,
,N00043611,"Bowerman, Earl",R,WA03,H8WA03222,,,
,N00041204,"Bowers, Harry",R,TX22,H8TX22214,,,
,N00041589,"Boyajian, Don",D,NY21,H8NY21286,,,
,N00042762,"Boyanton, Richard",R,MSS2,S8MS00238,,,
,N00040809,"Boyce, Chuck",R,DES1,S8DE00103,,,
,N00031440,"Boyd, Will",D,ALS1,S8AL00407,,,
,N00035307,"Boyle, Brendan",D,PA02,H4PA13199,,,
,N00042708,"Boyle, Dan",D,PA05,H8PA07226,,,
,N00043073,"Bradley, James",R,CAS2,S8CA00515,,,
,N00041819,"Brady, Dwight",D,MI01,H8MI01164,,,
,N00005883,"Brady, Kevin",R,TX08,H6TX08100,,,
,N00001619,"Brady, Robert A",D,PA02,H8PA01153,,,
,N00041037,"Brakey, Eric",R,MES1,S8ME00130,,,
,N00042918,"Brandon, Stephen",D,TN06,H8TN06136,,,
,N00043369,"Brannon, Mary",D,OK04,H8OK04094,,,
,N00036013,"Brat, Dave",R,VA07,H4VA07143,,,
,N00041731,"Braun, Mike",R,INS1,S8IN00171,,,
,N00041658,"Braun, Steve",R,IN04,H8IN04165,,,
,N00041436,"Breault, Joseph",R,ALS1,S8AL00449,,,
,N00040447,"Breckenridge, Rick",L,MTS1,S8MT00309,,,
,N00042361,"Bredesen, Philip",D,TNS1,S8TN00386,,,
,N00042347,"Brennan, Christopher",D,CAS2,S8CA00424,,,
,N00041515,"Brian, Lee",R,NC04,H8NC04082,,,
,N00041093,"Bridges, Adam Wayne",D,GA01,H8GA01048,,,
,N00041655,"Briel, Amy Murri",D,IL16,H8IL16146,,,
,N00029838,"Bright, Bobby",R,AL02,H8AL02213,,,
,N00035669,"Bright, Lee",R,SC04,H8SC04342,,,
,N00042376,"Brill, David",D,AZ04,H8AZ04140,,,
,N00041385,"Brindisi, Anthony",D,NY22,H8NY22151,,,
,N00041024,"Brinson, Randy",R,ALS1,S8AL00316,,,
,N00042788,"Briscoe, John",R,CA47,H8CA47078,,,
,N00043447,"Briscoe, Joyce",D,NY16,H8NY16104,,,
,N00040623,"Brisee, Steven",D,NY19,H8NY19165,,,
,N00043217,"Britt, Elysabeth",D,OK05,H8OK05158,,,
,N00041919,"Brittain, Craig",R,AZS2,S8AZ00189,,,
,N00039963,"Brixey, Benjamin",L,MO07,H6MO07292,,,
,N00043151,"Broady, Flynn Jr",D,GA11,H8GA11054,,,
,N00041994,"Brock, Rueben",D,PA18,H8PA00023,,,
,N00041344,"Brolley, Matt",D,IL14,H8IL14166,,,
,N00042148,"Brook, Martin",D,MI09,H8MI09100,,,
,N00038640,"Brookins, Howard Jr",D,IL01,H6IL01167,,,
,N00043576,"Brooks, Doris Flores",R,GU00,H8GU01046,,,
,N00043527,"Brooks, James",R,TN01,H8TN01103,,,
,N00034126,"Brooks, Janis",D,PA18,H2PA14092,,,
,N00030910,"Brooks, Mo",R,AL05,H0AL05163,,,
,N00032053,"Brooks, Sherry",R,NVS1,S0NV00377,,,
,N00033495,"Brooks, Susan",R,IN05,H2IN05082,,,
,N00042787,"Brown, Aja",D,CA44,H8CA44117,,,
,N00042574,"Brown, Alvin",D,FL05,H8FL05140,,,
,N00036999,"Brown, Anthony",D,MD04,H6MD04209,,,
,N00027066,"Brown, Brandon",D,SC04,H8SC04300,,,
,N00041238,"Brown, Christine",D,WA04,H8WA04089,,,
,N00041368,"Brown, David Wilson",D,NC10,H8NC10097,,,
,N00042716,"Brown, Jordan",R,SC04,H8SC04268,,,
,N00041681,"Brown, Lindsay",R,NJ07,H8NJ07207,,,
,N00041715,"Brown, Lisa",D,WA05,H8WA05193,,,
,N00042849,"Brown, Michael",D,MD01,H8MD01243,,,
,N00037254,"Brown, Paul",R,TX32,H6TX32043,,,
,N00039713,"Brown, Shaun",I,VA02,H8VA02061,,,
,N00003535,"Brown, Sherrod",D,OHS1,S6OH00163,,,
,N00043047,"Brown, Stephen",R,SC04,H8SC04375,,,
,N00042273,"Brown, Steve",D,TX22,H8TX22263,,,
,N00034590,"Brown, Steve",L,NV03,H4NV04058,,,
,N00041629,"Brown, Yolanda",D,CA08,H8CA08104,,,
,N00042211,"Browning, Dean",R,PA07,H8PA15260,,,
,N00041848,"Browning, Kate",D,NY01,H8NY01197,,,
,N00034254,"Brownley, Julia",D,CA26,H2CA00120,,,
,N00035139,"Brubaker, Richard",L,WY01,H2WY00125,,,
,N00040710,"Bruce, George",R,KS04,H8KS04096,,,
,N00033315,"Brueggemann, Dale",R,TX15,H8TX15051,,,
,N00043616,"Brumbles, Joseph",R,WA10,H8WA10045,,,
,N00042507,"Brunner, Earl",R,TX05,H8TX05169,,,
,N00033163,"Brunson, Loy",R,UTS1,S0UT00231,,,
,N00042280,"Bruun, Bech",R,TX27,H8TX27072,,,
,N00038791,"Bryan, Pat",D,TX02,H6TX02160,,,
,N00043573,"Bryant, David R",R,WAS1,S8WA00277,,,
,N00041425,"Bryce, Randy",D,WI01,H8WI01123,,,
,N00040880,"Buchan, Sean",R,FL09,H8FL09118,,,
,N00042184,"Buchanan, Jarred",R,NY18,H8NY18266,,,
,N00027626,"Buchanan, Vernon",R,FL16,H6FL13148,,,
,N00030092,"Buchman, Joe",L,UT03,H8UT03352,,,
,N00042576,"Buck, George",R,FL13,H8FL13136,,,
,N00030829,"Buck, Ken",R,CO04,H4CO04090,,,
,N00031227,"Bucshon, Larry",R,IN08,H0IN08114,,,
,N00039551,"Budd, Ted",R,NC13,H6NC13129,,,
,N00042401,"Bulger, Jason",I,FL04,H8FL04077,,,
,N00041850,"Bunkeddeko, Adem",D,NY09,H8NY09158,,,
,N00041987,"Bunny, Sean",D,NY27,H8NY27135,,,
