updated 11/13/20,,,,,
N00013309,"America, Anthony",D,MI10,H0MI10188,
N00009667,"Amero, Jane A",R,ME01,H0ME01077,
N00009770,"Amores, Jon",D,WV02,H0WV02120,
N00006321,"Anderson, Hartley D",3,UT01,H0UT01064,
N00008286,"Anderson, Jack",L,CA29,H6CA51017,
N00013676,"Anderson, Michael E",L,IN02,H0IN02182,
N00013506,"Anderson, Richard H",I,WI02,H0WI02052,
N00012571,"Andrews, James",D,TN02,H0TN02033,
N00000826,"Andrews, Robert E",D,NJ01,H0NJ01066,
N00013501,"Andrews, Stuart",L,WA02,H0WA02130,
N00013169,"Annunziata, Frank S",I,NYS1,S0NY00253,
N00003507,"Applegate, Ralph A",D,OH12,H0OH12021,
N00012905,"Arcello, Mike",3,MIS2,S0MI00114,
N00012631,"Arena, Nick Frank Jr",D,IN06,H0IN06068,
N00013544,"Armato, Michael A",D,LA01,H0LA01145,
N00005638,"Armey, Dick",R,TX26,H4TX26016,
N00013091,"Armold, John",D,IN05,H0IN05052,
N00013115,"Armstrong, Robert E",L,NY08,H0NY08025,
N00013704,"Arndt, David",3,MI13,H0MI13356,
N00013630,"Arrow, Tre",3,OR03,H0OR03109,
N00005697,"Ashby, Ken",L,TX05,H8TX05052,
N00005165,"Ashcroft, John",R,MOS2,S4MO00037,
N00004036,"Ashe, William A",R,MI14,H6MI01127,
N00002470,"Ashy, Peter J",3,SC04,H8SC04151,
N00013479,"Askew, Fred H",3,MNS2,S0MN00237,
N00004204,"Atkinson, Sue",3,IA03,H0IA03097,
N00013197,"Austin, Trudy",L,TN03,H0TN03205,
N00003734,"Azinger, Michael",R,OH06,H8OH06083,
N00007089,"Baca, Joe",D,CA42,H6CA42099,
N00008091,"Bachus, Spencer",R,AL06,H2AL06035,
N00009607,"Backlund, Robert",R,CT01,H0CT01050,
N00000516,"Backus, Jan",D,VTS1,S4VT00058,
N00013065,"Badagnani, Fred E",L,TX26,H0TX26055,
N00003428,"Baesler, Scotty",D,KY06,H2KY06076,
N00013026,"Bagnola, Jim",3,TX08,H0TX08061,
N00009627,"Baier, Alan Leigh",I,GA06,H0GA06069,
N00005131,"Bailey, Jeff",R,MO06,H2MO06103,
N00003868,"Bailey, Michael Everett",R,IN09,H2IN09076,
N00005012,"Bailey, Steven G",D,MO01,H8MO03131,
N00003454,"Bailey-Bamer, Sidney Jane",D,KY05,H8KY05034,
N00007936,"Baird, Brian",D,WA03,H6WA03135,
N00013257,"Baker, David Michael",L,CO02,H0CO02118,
N00013669,"Baker, Kordon L",L,CO04,H0CO04080,
N00004964,"Baker, Mark",R,IL17,H6IL17106,
N00005407,"Baker, Richard",R,LA06,H6LA06083,
N00013677,"Baker, Scott C",L,IN03,H0IN03123,
N00000496,"Baldacci, John",D,ME02,H4ME02093,
N00004367,"Baldwin, Tammy",D,WI02,H8WI00018,
N00012864,"Ball, Doris",L,CA49,H0CA49063,
N00009592,"Ballard, John Scott",L,CA42,H0CA42100,
N00013468,"Ballenger, Ben",3,GAS2,S0GA00229,
N00002377,"Ballenger, Cass",R,NC10,H6NC10117,
N00013182,"Bangerter, Bruce",3,UT02,H8UT02081,
N00013710,"Banks, Adrian",L,SC03,H0SC03044,
N00009605,"Barajas, Petra E",R,CA50,H0CA50012,
N00013395,"Barchers, Bill",I,FL17,H0FL17027,
N00004087,"Barcia, Jim",D,MI05,H2MI05051,
N00006476,"Barenholtz, Bill",R,AZ02,H8AZ02060,
N00013000,"Bargar, John R Sr",L,OH18,H0OH18051,
N00009602,"Barkacs, Craig Brian",D,CA52,H0CA49022,
N00003047,"Barksdale, Alan F",L,AL05,H8AL07071,
N00003958,"Baron, Bart",R,MI12,H8MI12062,
N00002526,"Barr, Bob",R,GA07,H4GA07259,
N00012737,"Barraza, Jorge Luis ",D,CA51,H0CA51010,
N00007519,"Barreca, Alan R",3,CA06,H8CA06058,
N00005336,"Barrett, Bill",R,NE03,H0NE03035,
N00009160,"Barrett, Tom",D,WI05,H2WI05150,
N00012509,"Bartlett, Hamilton Allen Smith",R,FLS1,S8FL00216,
N00002017,"Bartlett, Roscoe G",R,MD06,H2MD06054,
N00005656,"Barton, Joe",R,TX06,H4TX06117,
N00012693,"Barton, Richard O ",L,CA06,H0CA06071,
N00000423,"Bass, Charles",R,NH02,H0NH02017,
N00013708,"Batchelder, Bob",3,SC01,H0SC01170,
N00002146,"Bateman, Herbert H",R,VA01,H2VA01017,
N00009841,"Bauer, Gary",R,PRES,P00003491,
N00012697,"Bauman, Erik ",L,CA08,H0CA08051,
N00004919,"Bayne, Harold Robert",R,IL17,H6IL17072,
N00013552,"Beall, Roger",D,LA05,H0LA05021,
N00012464,"Beatty, John Thomas",R,AZ01,H0AZ01200,
N00004801,"Beauchamp, Matthew Joseph",L,IL05,H8IL02088,
N00009774,"Becerra, Xavier",D,CA30,H2CA30143,
N00001160,"Becker, Greg R",R,NY04,H8NY04068,
N00012928,"Beeman, Gordon",L,WAS1,S0WA00159,
N00007826,"Behrens-Benedict, Heidi",D,WA08,H8WA08049,
N00013609,"Belforti, Dan",L,NH01,H0NH01191,
N00001431,"Belitskus, William M",3,PA05,H8PA05055,
N00012934,"Bell, Don",R,KY04,H0KY04067,
N00013214,"Bell, Ron",D,VA01,H0VA01128,
N00013080,"Bellanca, Thomas Edward",D,VA11,H0VA11010,
N00012814,"Beller, Jeff ",3,NYS1,S0NY00220,
N00012820,"Bellissimo, Joseph S Jr",D,PA04,H0PA04212,
N00012880,"Benjamin, Craig Sterling",R,ID01,H0ID01188,
N00012807,"Benjamin, Medea Susan ",3,CAS2,S0CA00256,
N00009762,"Bennett, John A",L,WA06,H0WA06040,
N00012869,"Benoit, Michael",L,CA52,H0CA52018,
N00013225,"Benson, Scott",L,IN05,H0IN05060,
N00002249,"Bentley, Jeffrey D",L,NC06,H8NC06038,
N00005805,"Bentsen, Ken",D,TX25,H4TX25042,
N00004482,"Bentz, Stan",3,MN02,H6MN02081,
N00005331,"Bereuter, Doug",R,NE01,H8NE01016,
N00012921,"Berg, Phil",D,PAS2,S0PA00343,
N00013366,"Berghof, Ernie",3,NVS1,S0NV00112,
N00009818,"Berkley, Shelley",D,NV01,H8NV01071,
N00008094,"Berman, Howard L",D,CA26,H2CA26026,
N00012606,"Bernstein, Ed",D,NVS1,S8NV00123,
N00013311,"Berry, Carl F",R,MI13,H0MI13331,
N00005455,"Berry, Marion",D,AR01,H6AR01072,
N00013686,"Berta, Jerry",3,MI03,H0MI03084,
N00003059,"Bethune, Milton R",R,AL07,H6AL07133,
N00012855,"Betton, Constance",3,CA45,H0CA45046,
N00009709,"Beutler, Randy",D,OK06,H0OK06054,
N00013408,"Bevill, Bob",3,NH01,H0NH01183,
N00013043,"Bhattacharya, Sumit",3,TX16,H0TX16056,
N00012865,"Bhatti, Tahir I",3,CA49,H0CA49071,
N00012975,"Bidwell, Robert E",L,OH02,H0OH02022,
N00004762,"Biggert, Judy",R,IL13,H8IL13069,
N00006981,"Bilbray, Brian P",R,CA49,H4CA49032,
N00002982,"Bilirakis, Michael",R,FL09,H2FL09012,
N00002102,"Billings, Josh",I,VA01,H8VA01055,
N00005024,"Billingsly, Zellner Dwight",R,MO01,H4MO01035,
N00006518,"Bingaman, Jeff",D,NMS1,S2NM00021,
N00012923,"Bintliff, H Gerald",D,TXS2,S0TX00076,
N00004768,"Birch, John",R,IL04,H8IL04043,
N00008643,"Birtley, Rose",R,NY07,H6NY07115,
N00013712,"Bishop, April Jones",L,SC04,H0SC04216,
N00013247,"Bishop, David A",D,NY02,H0NY02077,
N00002674,"Bishop, Sanford",D,GA02,H2GA02031,
N00013394,"Bitowft, Bob",I,FL16,H0FL16037,
N00008224,"Black, John H",3,CA14,H6CA17109,
N00004816,"Blagojevich, Rod",D,IL05,H4IL05031,
N00007388,"Blake, Gordon Thomas",R,CA10,H6CA07084,
N00009683,"Blakley, Will",R,NC12,H0NC12017,
N00003601,"Blanchard, Dale",D,OH19,H6OH11103,
N00006817,"Blasdell-Wilkinson, Karen",3,CA38,H8CA29068,
N00000312,"Bleicken, Eric Vaughn",R,MA10,H8MA10069,
N00004329,"Blenski, Roman R",R,WI04,H6WI04014,
N00002126,"Bliley, Thomas J Jr",R,VA07,H0VA03025,
N00006598,"Blockey, Jim",R,NV01,H8NV01113,
N00012987,"Blondin, Chris",R,OH10,H0OH10058,
N00009624,"Bloom, Elaine",D,FL22,H0FL22027,
N00012651,"Blount, Benny Dell",D,TX01,H0TX01041,
N00013381,"Blue, Dave",I,FL01,H0FL01062,
N00007727,"Blumenauer, Earl",D,OR03,H6OR03064,
N00005981,"Blunt, Jeffrey",L,TX23,H8TX21125,
N00005195,"Blunt, Roy",R,MO07,H6MO07128,
N00007145,"Boddie, Richard Benjamin",L,CA46,H0CA46044,
N00001267,"Boehlert, Sherwood",R,NY23,H2NY25017,
N00003675,"Boehner, John",R,OH08,H0OH08029,
N00007939,"Bonagofski, Kevin Lee",R,WA03,H4WA09012,
N00005985,"Bonilla, Henry",R,TX23,H2TX23058,
N00003939,"Bonior, David E",D,MI10,H6MI12017,
N00007068,"Bono Mack, Mary",R,CA44,H8CA44034,
N00013048,"Booth, I Dennison",3,TX18,H0TX18185,
N00007779,"Boquist, Brian",R,OR05,H0OR05021,
N00013462,"Borcik, Christopher David",I,GA03,H0GA03058,
N00001572,"Borski, Bob",D,PA03,H2PA04010,
N00001941,"Bosley, Kenneth T",D,MD02,H8MD02050,
N00004208,"Boswell, Leonard",D,IA03,H6IA03144,
N00013696,"Bouche, Alaya",3,MI09,H0MI09081,
N00002171,"Boucher, Rick",D,VA09,H2VA09010,
N00007014,"Bourdette, Eric H",3,CA51,H6CA51025,
N00008102,"Bourgoin, David L (Sensei)",D,HI01,H2HI02029,
N00013547,"Bourque, Dion",L,LA03,H0LA03109,
N00008834,"Bowen, Carlton Edward",3,UTS1,S0UT00090,
N00002743,"Boyd, Allen",D,FL02,H6FL00046,
N00013216,"Boyd, John",D,VA05,H0VA05020,
N00004001,"Boyd-Fields, Chrysanthea D",R,MI15,H8MI15073,
N00013511,"Boyle, Philip M",R,NY02,H0NY02143,
N00012553,"Bozman, Kenneth Bennett",D,MD01,H0MD01125,
N00009727,"Brack, Andy",D,SC01,H0SC01089,
N00008075,"Bradley, Bill",D,PRES,P80000516,
N00013689,"Bradley, William",L,MI06,H0MI06079,
N00007802,"Bradshaw, Lindsey",L,OR02,H8OR02070,
N00013022,"Brady, Frank",L,TX06,H0TX06040,
N00005883,"Brady, Kevin",R,TX08,H6TX08100,
N00001619,"Brady, Robert A",D,PA01,H8PA01153,
N00012545,"Brady, William E",R,IL15,H0IL15061,
N00013191,"Bramwell, Donovan",L,ID02,H8ID02056,
N00012895,"Branam, Matt",R,IN07,H0IN07090,
N00013235,"Brandenburg, Dana Paul",3,ND01,H0ND01018,
N00009684,"Brannen, Barney",D,NH02,H0NH02132,
N00013650,"Breen, Dennis",I,NJS1,S0NJ00134,
N00012771,"Bregman, Sam ",D,NM01,H0NM01122,
N00013560,"Brekke, Gerald W",3,MN02,H0MN02084,
N00013340,"Brenneman, Kenneth Charles",3,NV02,H0NV02076,
N00009736,"Brewer, John Mark",R,TX07,H0TX07030,
N00013282,"Brightharp, George",D,SC03,H0SC03036,
N00008509,"Broda, Robert F Jr",L,MI07,H6MI07173,
N00012657,"Brokaw, Wayne ",D,WA05,H0WA05042,
N00013317,"Brown, Bob",R,MO04,H0MO04045,
N00013497,"Brown, Brian M",L,VA10,H0VA10061,
N00002713,"Brown, Corrine",D,FL03,H2FL03056,
N00003508,"Brown, Edward S",D,OH12,H8OH12057,
N00001101,"Brown, Ernestine M",R,NY10,H8NY10065,
N00012666,"Brown, Harley",R,ID01,H0ID01170,
N00002428,"Brown, Henry",R,SC01,H0SC01071,
N00009620,"Brown, Jean Elliott",D,FL16,H0FL16011,
N00002195,"Brown, John",L,WV02,H8WV02065,
N00007499,"Brown, John M",R,CAS2,S2CA00476,
N00009591,"Brown, Marta Macias",D,CA42,H0CA42092,
N00001542,"Brown, Melissa",R,PA13,H8PA13075,
N00012946,"Brown, Robert C",R,MS02,H0MS02033,
N00003535,"Brown, Sherrod",D,OH13,H2OH13033,
N00006961,"Brown, Ted",L,CA27,H6CA25086,
N00012909,"Brown, Troy",D,MSS2,S0MS00037,
N00007694,"Brown, Walter F (Walt)",3,OR03,H8OR03029,
N00000011,"Browne, Harry",L,PRES,P60003043,
N00012562,"Bryan, Dwight E",R,OH09,H0OH09068,
N00003258,"Bryant, Ed",R,TN07,H8TN00022,
N00000931,"Bryk, William",R,NY18,H0NY18016,
N00002051,"Buchanan, Pat",3,PRES,P80000805,
N00003502,"Buckel, William Loren",D,OH15,H0OH15040,
N00013692,"Bucqueroux, Bonnie",3,MI08,H0MI08059,
N00013067,"Bunch, William",L,TX27,H0TX27020,
N00013306,"Bupp, James",D,MI06,H0MI06061,
N00012976,"Burch, Regina",3,OH03,H0OH03046,
N00013561,"Burda, Dennis A",3,MN02,H0MN02092,
N00013051,"Burgess, John",3,TX20,H0TX20041,
N00012892,"Burks, Angela Maria",D,IN02,H0IN02158,
N00005198,"Burlison, Doug",L,MO07,H4MO07073,
N00002368,"Burns, Bob",L,NC07,H8NC08067,
N00004638,"Burns, Conrad",R,MTS1,S8MT00119,
N00002221,"Burr, Richard",R,NC05,H2NC05074,
N00013174,"Burrell, Tom",3,TNS1,S0TN00094,
N00013447,"Burroughs, Jon",L,AZ01,H0AZ01242,
N00003041,"Burton, Charles H",R,AL05,H6AL05178,
N00000010,"Burton, Dan",R,IN06,H2IN06023,
N00006319,"Burton, Kitty K",L,UT03,H8UT03071,
N00008072,"Bush, George W",R,PRES,P00003335,
N00003924,"Buyer, Steve",R,IN05,H2IN05025,
N00002200,"Byrd, Robert C",D,WVS1,S6WV00014,
N00012795,"Byrd, S Clifton",3,TX28,H0TX28010,
N00009483,"Byrne, Brendan Thomas Jr",D,NJS1,S0NJ00068,
N00004145,"Byrum, Dianne Yvonne",D,MI08,H0MI00023,
N00013124,"Cabral, Steve",R,RI01,H0RI01057,
N00013657,"Cahaney, James M",3,NC09,H0NC09120,
N00013341,"Cahill, Tierney",D,NV02,H0NV02084,
N00003091,"Callahan, Sonny",R,AL01,H4AL01032,
N00012572,"Callaway, Will",D,TN03,H0TN03197,
N00007099,"Calvert, Ken",R,CA43,H2CA37023,
N00013148,"Calvert, Linda Joyce",D,AZ03,H0AZ03263,
N00012808,"Camahort, Jose Luis (Joe)",3,CAS2,S0CA00272,
N00013330,"Camp, Bob",D,MO08,H0MO08228,
N00008086,"Camp, Dave",R,MI04,H0MI10071,
N00012738,"Campbell, James S ",R,CT04,H0CT04088,
N00013089,"Campbell, Mike",R,IN02,H0IN02174,
N00013097,"Campbell, Richard H",R,ME02,H0ME02034,
N00007377,"Campbell, Tom",R,CAS2,S2CA00351,
N00013727,"Campbell, Tom",L,SC05,H0SC05015,
N00012835,"Canales, Robert Arthur",R,CA34,H0CA34081,
N00006349,"Cannon, Chris",R,UT03,H6UT03042,
N00013131,"Cantor, Eric",R,VA07,H0VA07042,
N00007836,"Cantwell, Maria",D,WAS1,S8WA00194,
N00009771,"Capito, Shelley Moore",R,WV02,H0WV02138,
N00007232,"Capps, Lois",D,CA22,H8CA22089,
N00000257,"Cappucci, Bob",U,MA08,H2MA08025,
N00000267,"Capuano, Michael E",D,MA08,H8MA08071,
N00013082,"Caraway, Hardy",R,MS02,H4MS02043,
N00001955,"Cardin, Ben",D,MD03,H6MD03177,
N00013200,"Carew, David",L,TN05,H0TN05085,
N00012914,"Carlson, Alan H",R,NDS2,S0ND00077,
N00013450,"Carlson, Edward R",L,AZ03,H0AZ03271,
N00009636,"Carlton, Christopher M",3,ID01,H0ID01121,
N00001581,"Carn, Andrew J",D,PA01,H8PA01138,
N00013739,"Carnahan, Jean",D,MOS2,S0MO00000,
N00005182,"Carnahan, Mel",D,MOS2,S8MO00129,
N00012508,"Carper, Tom",D,DES1,S8DE00079,
N00013012,"Carr, Raymond R",L,TX01,H0TX01066,
N00012654,"Carr, William Benson ",3,TX26,H0TX26030,
N00013322,"Carriger, Dennis M",3,MO05,H0MO05117,
N00009611,"Carroll, Jennifer Sandra",R,FL03,H0FL03035,
N00013294,"Carroll, John Stanley",R,HIS2,S0HI00126,
N00005086,"Carroll, Steven R",D,MO09,H0MO09085,
N00009704,"Carson, Brad R",D,OK02,H0OK02053,
N00003758,"Carson, Julia",D,IN10,H6IN10141,
N00012758,"Carson, Walter E ",D,MD06,H0MD06157,
N00013656,"Carter, J M",I,NJS1,S8NJ00145,
N00009584,"Case, Michael W",D,CA23,H0CA23050,
N00001505,"Casey, Patrick",D,PA10,H8PA10048,
N00009775,"Castle, Michael N",R,DE01,H2DE00072,
N00013705,"Catalfio, Constance J",L,MI14,H0MI14198,
N00013236,"Cathcart, Charlene",R,NJ01,H0NJ01124,
N00013634,"Cavanaugh, Ken",L,PA13,H0PA13056,
N00006776,"Cavuoto, James",D,CA36,H0CA42043,
N00009643,"Ceja, Frank",3,IL17,H0IL17034,
N00012676,"Celeste, Theodore S",D,OHS1,S0OH00083,
N00003689,"Chabot, Steve",R,OH01,H8OH01043,
N00009954,"Chafee, Lincoln",R,RIS1,S8RI00102,
N00013614,"Chaifetz, Stuart",3,NJ04,H0NJ04078,
N00013679,"Chambers, Sara",L,IN09,H0IN09062,
N00002685,"Chambliss, Saxby",R,GA08,H2GA08038,
N00012926,"Chandler, Hazel",3,TXS2,S0TX00100,
N00009617,"Chapin, Linda W",D,FL08,H0FL08075,
N00012621,"Chappell, Jack Wayne ",D,ID02,H0ID02053,
N00013201,"Charles, David",R,TN06,H0TN06190,
N00013570,"Charnstrom, Chuck P",L,MN05,H0MN05095,
N00007537,"Chase, R J (Jim)",R,CA01,H8CA01133,
N00003273,"Chipman, Will",L,MS02,H6MS02105,
N00012991,"Chmura, Michael A",L,OH13,H0OH13094,
N00001405,"Choby, Bill",R,PA12,H0PA12074,
N00012586,"Chocola, Chris",R,IN03,H2IN03111,
N00013503,"Chovil, William Edward",R,WA06,H0WA06057,
N00013515,"Christea, Garafalia",3,NY07,H0NY07050,
N00013316,"Christen-Mitchell, Jeff",L,MO03,H0MO03096,
N00009639,"Christensen, Brent Martin",D,IL06,H0IL06037,
N00000399,"Christeson, Brian",L,NH02,H0NH02157,
N00000133,"Christian-Christensen, Donna",D,VI00,H4VI00054,
N00013279,"Christrup, Charles R",D,MO07,H0MO07089,
N00013307,"Chrittendon, Jennie",D,MI07,H0MI07028,
N00012604,"Ciresi, Michael V",D,MNS2,S8MN00420,
N00013093,"Clapper, Jeffrey Lee",D,IN07,H0IN07108,
N00005713,"Clardy, Brad",L,TX13,H8TX19079,
N00012818,"Clark, Donald Francis Jr",D,TXS2,S0TX00068,
N00013172,"Clark, Jeff",D,TNS1,S0TN00078,
N00013334,"Clark, Martha Fuller",D,NH01,H0NH01175,
N00009692,"Clarke, Una S",3,NY11,H0NY11045,
N00005085,"Claspill, James Louis",D,MO09,H6MO02186,
N00013286,"Clawson, Michael Andrew",D,WI09,H0WI09024,
N00013035,"Clay, Ricky L",L,TX12,H0TX12162,
N00012460,"Clay, William L Jr",D,MO01,H0MO01066,
N00012479,"Clayton, Bonn",R,MN02,H0MN02050,
N00002302,"Clayton, Eva M",D,NC01,H2NC01065,
N00013134,"Clear, Richard Lee",R,WA05,H0WA05067,
N00013520,"Cleary, Susan",R,NY11,H0NY11052,
N00013474,"Clegg, Lauri A",3,HIS2,S0HI00142,
N00009032,"Clem, Michael A",L,OK01,H0OK01071,
N00009779,"Clement, Bob",D,TN05,H2TN07038,
N00009682,"Clement, Jeri",D,NC09,H0NC09096,
N00009745,"Clements, Darrell",R,TX17,H0TX17013,
N00009722,"Clifford, Neil Frederick",R,PA19,H0PA19087,
N00013440,"Clifton, John",L,NYS1,S0NY00311,
N00012577,"Clinesmith, Curtis",D,TX13,H0TX13046,
N00012908,"Clinton, Allison",D,MSS2,S0MS00029,
N00000019,"Clinton, Hillary",D,NYS1,S0NY00188,
N00013388,"Clower, Tim",I,FL06,H0FL06046,
N00002408,"Clyburn, James E",D,SC06,H2SC02042,
N00012862,"Cobb, Joe Michael",L,CA48,H0CA48115,
N00002247,"Coble, Howard",R,NC06,H4NC06011,
N00013577,"Coffee, Dick",L,AL01,H0AL01022,
N00008764,"Coffer, Jim",L,TN06,H6TN06106,
N00012782,"Coffey, John",R,PA13,H0PA13049,
N00009224,"Coffin, E Craig",3,CA17,H4CA17252,
N00009734,"Coggins, Regina Montoya",D,TX05,H0TX05059,
N00009641,"Cohen, Christopher B",D,IL10,H0IL10096,
N00013583,"Cole, Audrey A",3,CT06,H0CT06083,
N00012966,"Cole, Christopher S",L,NC09,H0NC09112,
N00012910,"Cole, Rickey L",D,MSS2,S0MS00045,
N00012941,"Coleman, Christopher Brien",D,MN04,H0MN04031,
N00013660,"Coleman, Jerry L",3,NJ07,H0NJ07162,
N00012616,"Collen, Martin J",R,CA43,H0CA43066,
N00008338,"Collins, Charles (Lucky)",D,HI02,H6HI02160,
N00001234,"Collins, Dick",D,NY19,H8NY19116,
N00009626,"Collins, John Frank",R,GA06,H0GA06044,
N00002556,"Collins, Mac",R,GA03,H2GA03070,
N00009652,"Colyer, Jeffrey William",R,KS03,H0KS03053,
N00006055,"Combest, Larry",R,TX19,H4TX19011,
N00006122,"Combs, Richard",L,CO01,H6CO01182,
N00007502,"Condit, Gary A",D,CA18,H0CA15031,
N00013259,"Condon, Robert Pryor",R,FL01,H0FL01054,
N00000667,"Connelly, Maryanne S",D,NJ07,H8NJ07066,
N00004613,"Conrad, Kent",D,NDS2,S6ND00058,
N00004188,"Conway, Wendy",3,MI01,H6MI01184,
N00004029,"Conyers, John Jr",D,MI14,H6MI01028,
N00006348,"Cook, Merrill",R,UT02,H4UT02106,
N00005422,"Cooksey, John",R,LA05,H6LA05093,
N00009679,"Cooper, Barbara J",R,MO02,H0MO02163,
N00009644,"Cooper, Jeffrey Scott",D,IL20,H0IL20046,
N00009948,"Cordray, Richard",D,OHS1,S8OH00052,
N00013703,"Corliss, Karin R",L,MI13,H0MI13349,
N00012906,"Corliss, Michael Robert",L,MIS2,S0MI00122,
N00013219,"Corrigan, Mike",D,VA11,H0VA11036,
N00013621,"Corriston, Robert",3,NJ09,H0NJ09119,
N00009590,"Corry, John",R,CA42,H0CA42084,
N00009945,"Corzine, Jon S",D,NJS1,S8NJ00327,
N00012766,"Cosgrove, John Thomas ",R,NC12,H0NC12033,
N00006914,"Cossak, David L",3,CA26,H8CA26064,
N00004956,"Costello, Jerry F",D,IL12,H8IL21021,
N00009664,"Couhig, Robert E Jr",R,LA01,H0LA02010,
N00013600,"Cousino, Steve",3,MI07,H0MI07044,
N00009609,"Coutu, Mark Steven",D,FL01,H0FL00015,
N00013028,"Cox, Bart",3,TX09,H0TX09119,
N00013061,"Cox, Brandi",3,TX24,H0TX24100,
N00013085,"Cox, Carolyn S",R,CO02,H0CO02084,
N00007124,"Cox, Christopher",R,CA47,H8CA40057,
N00013325,"Cox, Ida",D,MO06,H0MO06099,
N00012623,"Cox, John H",R,IL10,H0IL10161,
N00013070,"Cox, Kristin",3,TX29,H0TX29042,
N00001371,"Coyne, William J",D,PA14,H0PA14039,
N00009725,"Coyne-McCoy, Kathleen",D,RI02,H0RI02147,
N00012833,"Craddock, Nathan Thomas",L,CA33,H0CA33067,
N00006116,"Crain, Charles R (Chuck)",R,CO01,H4CO01088,
N00003042,"Cramer, Bud",D,AL05,H0AL05049,
N00004708,"Cramer, Thomas",D,IL06,H8IL06055,
N00004698,"Crane, Phil",R,IL08,H6IL12016,
N00012775,"Cranley, John",D,OH01,H0OH01040,
N00003728,"Cremeans, Frank A",R,OHS1,S0OH00091,
N00012739,"Crenshaw, Ander ",R,FL04,H0FL04066,
N00013283,"Crickenberger, Ron",L,VA08,H0VA08073,
N00012469,"Crisell, Ted",D,CA45,H0CA45038,
N00005030,"Crist, Michael H",L,MO03,H6MO03267,
N00013423,"Cristiano, Joseph V",L,OK06,H0OK06088,
N00009766,"Cronin, Sean Anthony",R,WI07,H0WI07044,
N00002362,"Crow, Randy",D,NC07,H8NC07051,
N00001127,"Crowley, Joseph",D,NY07,H8NY07046,
N00007679,"Cruz, Manuel Q",R,GU00,H8GU00014,
N00006242,"Cubin, Barbara",R,WY01,H4WY00055,
N00012729,"Cuddehe, Michael ",3,CA24,H0CA24090,
N00009738,"Culberson, John",R,TX07,H0TX07055,
N00001971,"Cummings, Elijah E",D,MD07,H6MD07160,
N00012521,"Cunneen, James F",R,CA15,H0CA15130,
N00012680,"Cunningham, George",D,AZ05,H0AZ05045,
N00007050,"Cunningham, Randy (Duke)",R,CA51,H0CA45012,
N00013253,"Cunningham, Robert L",R,VA01,H0VA01144,
N00013032,"Curnock, Rob",R,TX11,H0TX11081,
N00008219,"Currivan, Bruce",3,CA29,H6CA15137,
N00012628,"Curtiss, Michael",R,IL17,H0IL17042,
