updated 12/20/2018,,,,,,,,
,N00035983,"Alexander, Lewis",L,TX15,H4TX15126,,,
,N00025464,"Alexander, Rodney",R,LA05,H2LA05084,,,
,N00036052,"Alexander, Ted",R,NCS1,S4NC00220,,,
,N00035819,"Allen, Brad",R,CA24,H4CA24175,,,
,N00032189,"Allen, Larry",3,CA13,H0CA09091,,,
,N00033720,"Allen, Richard W",R,GA12,H2GA12121,,,
,N00035601,"Alliegro, Mark C",R,MA09,H4MA09052,,,
,N00036679,"Allison, Joy Jennifer",I,HIS1,S4HI00151,,,
,N00036337,"Alm, Vance",D,NV02,H4NV02136,,,
,N00036042,"Alvarez, Armen",R,ILS1,S4IL00461,,,
,N00031084,"Amador, Tony",R,CA09,H0CA11337,,,
,N00031938,"Amash, Justin",R,MI03,H0MI03126,,,
,N00035763,"Amdur, John",R,TX36,H4TX36015,,,
,N00031177,"Amodei, Mark",R,NV02,H2NV02395,,,
,N00034559,"Amouzouvik, Credo",D,TN07,H4TN07133,,,
,N00035400,"Andel, Ellen",R,FL18,H4FL18050,,,
,N00036443,"Anderson, Bruce",R,CA18,H4CA18086,,,
,N00036029,"Anderson, Christopher J",R,WI03,H4WI03128,,,
,N00033885,"Anderson, Dennis",D,IL14,H2IL14078,,,
,N00034835,"Anderson, Fred R",R,TNS2,S2TN00306,,,
,N00035408,"Anderson, Ikaika",D,HI01,H4HI01118,,,
,N00036419,"Anderson, Jeremy ""T""",R,IDS1,S4ID00083,,,
,N00036490,"Anderson, John",R,TN04,H4TN04189,,,
,N00032090,"Anderson, John",R,OH10,H0OH07104,,,
,N00036108,"Anderson, Peter O",D,CA39,H4CA39041,,,
,N00035343,"Anderson, Quentin",D,LA06,H4LA06070,,,
,N00035913,"Andrade, Chris",R,NC07,H4NC07084,,,
,N00036730,"Andrews, Matthew",3,VT01,H4VT00116,,,
,N00000826,"Andrews, Robert E",D,NJ01,H0NJ01066,,,
,N00036777,"Angel, Dark",I,NJ10,H4NJ10119,,,
,N00036746,"Ansley, Justin",D,LA04,H4LA04026,,,
,N00035414,"Appel, Staci",D,IA03,H4IA03065,,,
,N00035899,"Arcand, Alan",R,MI01,H4MI01122,,,
,N00035297,"Arkoosh, Val",D,PA13,H4PA13165,,,
,N00034703,"Armstrong, Brandon",I,SCS1,S4SC00232,,,
,N00036141,"Arness, Mark",R,MD05,H4MD05144,,,
,N00030295,"Arnold, Keith",D,WA08,H8WA08080,,,
,N00035906,"Arntzen, Elsie",R,MT01,H4MT01058,,,
,N00035259,"Arterburn, Tony Edward Jr",R,TX04,H4TX04120,,,
,N00036627,"Artero, Matthew Pascual",D,GU00,H4GU00013,,,
,N00005697,"Ashby, Ken",L,TX05,H8TX05052,,,
,N00005293,"Ashford, Brad",D,NE02,H4NE02054,,,
,N00036354,"Ashworth, Matthew",R,OH08,H4OH08104,,,
,N00035776,"Aspiri, Mark",R,COS2,S4CO00361,,,
,N00034426,"Assad, Mike",R,NJ02,H2NJ02128,,,
,N00026113,"Assini, Mark",R,NY25,H4NY29098,,,
,N00035832,"Atalla, Ehab",D,CA46,H4CA46103,,,
,N00031491,"Atanus, Susanne",R,IL09,H0IL09080,,,
,N00035012,"Atwood, Frank",L,CO01,H2CO01140,,,
,N00035058,"August, Bernie",3,DE01,H2DE00155,,,
,N00035733,"Aulenti, James",I,MA05,H4MA05159,,,
,N00036319,"Aupperle, Mark",D,NE02,H2NE02116,,,
,N00034173,"Ayers, Avery",I,TXS1,S4TX00441,,,
,N00035713,"Azcona, Alan",R,FL07,H4FL07079,,,
,N00035027,"Baber, Bob Henry",L,WVS2,S2WV00070,,,
,N00005736,"Babin, Brian",R,TX36,H6TX02079,,,
,N00007089,"Baca, Joe",D,CA31,H6CA42099,,,
,N00027493,"Bachmann, Michele",R,MN06,H6MN06074,,,
,N00008091,"Bachus, Spencer",R,AL06,H2AL06035,,,
,N00035528,"Bailey, Bill",D,IN09,H4IN09072,,,
,N00036336,"Bakari, Kamau",3,NV01,H4NV01187,,,
,N00030345,"Baker, Martin",R,MO01,H0MO01140,,,
,N00036368,"Balchunis, Mary Ellen",D,PA07,H4PA07092,,,
,N00035040,"Baldwin, Raymond",3,OR05,H2OR05175,,,
,N00035345,"Balkema, Chris",R,IL11,H4IL11203,,,
,N00036208,"Ball, Gordon",D,TNS2,S4TN00351,,,
,N00035112,"Ballard, Scott J",L,TX31,H2TX11095,,,
,N00035896,"Banach, Dave",R,MD02,H4MD02174,,,
,N00007182,"Banuelos, Robert",D,CA48,H2CA46040,,,
,N00036602,"Baratelli, Joe",L,NJS2,S4NJ00318,,,
,N00033981,"Barber, Ron",D,AZ02,H2AZ08094,,,
,N00025804,"Bardel, Hank",3,NY11,H2NY13062,,,
,N00035310,"Barfield, Jonathan",D,NC07,H4NC07068,,,
,N00033200,"Barkley, Mike",D,CA10,H2CA00096,,,
,N00025495,"Barletta, Lou",R,PA11,H2PA11098,,,
,N00033476,"Barlow, Pam",R,TX13,H2TX13075,,,
,N00035617,"Barnes, Houston",D,NC02,H4NC02101,,,
,N00033142,"Barnett, Andre",R,NY18,H4NY18091,,,
,N00036277,"Barnett, Bryan",R,MI08,H4MI08127,,,
,N00034885,"Barnhart, Scott J",I,KSS1,S4KS00119,,,
,N00036262,"Barone, Ryan Andrew",D,ID01,H4ID01099,,,
,N00031233,"Barr, Andy",R,KY06,H0KY06104,,,
,N00002526,"Barr, Bob",R,GA11,H4GA11053,,,
,N00036815,"Barr, Christina",R,MI14,H4MI13226,,,
,N00035037,"Barrilleaux, Bryan",R,LA03,H2LA03063,,,
,N00036384,"Barron, Bill",3,UT02,H4UT02239,,,
,N00035590,"Barron, Eliot Stevens",3,LA05,H4LA05098,,,
,N00026080,"Barrow, John",D,GA12,H4GA12010,,,
,N00005656,"Barton, Joe",R,TX06,H4TX06117,,,
,N00036399,"Bartow, Dennis",R,VA08,H4VA08315,,,
,N00036660,"Basler, Doug",R,WA09,H4WA09061,,,
,N00036469,"Bass, Herbert",I,TN09,H4TN09089,,,
,N00031877,"Bass, Karen",D,CA37,H0CA33117,,,
,N00036598,"Batson, Randall",L,KSS1,S4KS00143,,,
,N00036881,"Battista, Dino",I,WVS2,S4WV00282,,,
,N00035448,"Battle, George III",D,NC12,H4NC12076,,,
,N00036706,"Bauer, Lee",3,MN05,H4MN05089,,,
,N00035475,"Baumgardner, Randy",R,COS2,S4CO00346,,,
,N00035341,"Bayne, Ian L",R,IL11,H4IL11211,,,
,N00035225,"Beale, Anthony A",D,IL02,H4IL02178,,,
,N00036609,"Beard, Mark T",I,OKS1,S4OK00372,,,
,N00033973,"Beason, Scott",R,AL06,H2AL06126,,,
,N00033904,"Beatty, Joyce",D,OH03,H2OH03125,,,
,N00009774,"Becerra, Xavier",D,CA34,H2CA30143,,,
,N00036584,"Beck, Gwendolyn",I,VA08,H4VA08331,,,
,N00032702,"Becker, Francis X Jr",R,NY04,H0NY04099,,,
,N00036197,"Beckum, Gerald",D,GAS1,S4GA11319,,,
,N00034073,"Bedwell, Danny",L,MS01,H2MS01114,,,
,N00029901,"Begich, Mark",D,AKS1,S8AK00090,,,
,N00035623,"Belgard, Aimee",D,NJ03,H4NJ03106,,,
,N00000871,"Bell, Jeff",R,NJS2,S8NJ00012,,,
,N00014711,"Bell, Philip H",R,LA06,H6LA07081,,,
,N00034793,"Bellone, Alan",3,NY08,H2NY08120,,,
,N00035660,"Bellows, Shenna",D,MES2,S4ME00071,,,
,N00032743,"Beloin, Gerald",R,NHS2,S0NH00284,,,
,N00036406,"Beltran, Estakio",D,WA04,H4WA04138,,,
,N00035856,"Benacquisto, Lizbeth",R,FL19,H4FL19090,,,
,N00031934,"Benishek, Dan",R,MI01,H0MI01088,,,
,N00036049,"Bennett, Erick",R,MES2,S4ME00089,,,
,N00012869,"Benoit, Michael",L,CA50,H0CA52018,,,
,N00035438,"Benson, Mike",R,MN01,H4MN01153,,,
,N00010134,"Bentivegna, Joe",R,CT04,H4CT04148,,,
,N00033625,"Bentivolio, Kerry",R,MI11,H2MI11133,,,
,N00030717,"Bera, Ami",D,CA07,H0CA03078,,,
,N00035737,"Berger, Philip",R,NC06,H4NC06102,,,
,N00032405,"Bergmann, Charlotte",R,TN09,H0TN09061,,,
,N00036780,"Berman, Mike",I,NJ01,H4NJ01159,,,
,N00031994,"Best, Russell",3,NV04,H0NV02167,,,
,N00035997,"Betz, John",L,TX25,H4TX25174,,,
,N00031559,"Beutler, Jaime Herrera",R,WA03,H0WA03187,,,
,N00035538,"Bevin, Matt",R,KYS1,S4KY00109,,,
,N00035303,"Bey, Curtiss",I,IL02,H4IL02327,,,
,N00036018,"Beyer, Don",D,VA08,H4VA08224,,,
,N00031747,"Bielat, Sean",R,MAS2,S4MA00192,,,
,N00036731,"Biglay, Mike",R,CA23,H4CA23169,,,
,N00027462,"Bilirakis, Gus",R,FL12,H6FL09070,,,
,N00035718,"Bircher, Mark",R,FL13,H4FL13135,,,
,N00035557,"Birman, Igor A",R,CA07,H4CA07055,,,
,N00036449,"Bishop, Mike",R,MI08,H4MI08135,,,
,N00025292,"Bishop, Rob",R,UT01,H2UT01094,,,
,N00002674,"Bishop, Sanford",D,GA02,H2GA02031,,,
,N00025413,"Bishop, Timothy H",D,NY01,H2NY01067,,,
,N00031539,"Black, Diane",R,TN06,H0TN06257,,,
,N00029453,"Black, Dick",R,VA10,H8VA01089,,,
,N00030082,"Black, Phil",D,SC02,H8SC02098,,,
,N00003105,"Blackburn, Marsha",R,TN07,H2TN06030,,,
,N00036263,"Blackwell, Sean",R,ID01,H4ID01107,,,
,N00035971,"Blair, Paul",3,TX03,H4TX03098,,,
,N00036836,"Blais, Dianne L",3,VA10,H4VA10154,,,
,N00036834,"Blais, Gerard",3,VA08,H4VA08349,,,
,N00031690,"Blakeman, Bruce",R,NY04,H4NY04091,,,
,N00036333,"Blanch, Robert J Jr",D,NM03,H4NM03070,,,
,N00035850,"Blanchard, Zechariah",R,FL07,H4FL07095,,,
,N00032969,"Blandford, Keith",R,SC01,H0SC01352,,,
,N00036125,"Blaydes, Jeff",D,IN04,H4IN04214,,,
,N00034953,"Bleming, Thomas",R,WYS2,S2WY00117,,,
,N00034999,"Blue, Antonio",D,NC08,H2NC08219,,,
,N00033744,"Blum, Rod",R,IA01,H2IA01055,,,
,N00007727,"Blumenauer, Earl",D,OR03,H6OR03064,,,
,N00026756,"Bly, Ray",R,MD07,H8MD07042,,,
,N00028608,"Blyth, John",D,IL02,H4IL02244,,,
,N00032925,"Boal, Ellis",3,MI01,H0MI01187,,,
,N00036516,"Bobb, Christina",I,CA53,H4CA53109,,,
,N00029161,"Boccieri, John A",D,OH07,H8OH16058,,,
,N00035727,"Bock, Joe",D,IN02,H4IN02135,,,
,N00003675,"Boehner, John",R,OH08,H0OH08029,,,
,N00036578,"Boggs, Tom",I,OK05,H4OK05173,,,
,N00035780,"Bohlinger, John",D,MTS2,S4MT00126,,,
,N00031805,"Boler, Mark",L,TX26,H0TX26105,,,
,N00035466,"Bolger, Richard",D,VA10,H4VA10063,,,
,N00035885,"Bolin, Wesley Seaton",D,KY01,H4KY01065,,,
,N00025386,"Boliver, Gail",R,IA01,H2IA04091,,,
,N00033474,"Bonamici, Suzanne",D,OR01,H2OR01133,,,
,N00029882,"Bond, Tanya",D,PA04,H8PA03100,,,
,N00033342,"Bongino, Dan",R,MD06,H4MD06191,,,
,N00035398,"Bonilla, Jorge",R,FL09,H4FL09109,,,
,N00035577,"Bonner, Jay",R,FL20,H4FL20064,,,
,N00025330,"Bonner, Jo",R,AL01,H2AL01077,,,
,N00035267,"Booker, Cory",D,NJS2,S4NJ00185,,,
,N00036710,"Books, Tom",3,MNS1,S4MN00452,,,
,N00024866,"Bordallo, Madeleine Z",D,GU00,H2GU00033,,,
,N00029605,"Boss, Jeff",I,NJS2,S8NJ00418,,,
,N00036430,"Bossi, Jill",3,SCS1,S4SC00356,,,
,N00035420,"Bost, Mike",R,IL12,H4IL12060,,,
,N00035244,"Bostic, Curtis",R,SC01,H4SC00018,,,
,N00035500,"Bosworth, Annette",R,SDS2,S4SD00064,,,
,N00035558,"Botelho, Joanna",R,CA16,H4CA16106,,,
,N00026595,"Boustany, Charles Jr",R,LA03,H4LA07029,,,
,N00035465,"Bowden, Craig",I,UT01,H4UT01108,,,
,N00035963,"Bowers, Det",R,SCS2,S4SC00323,,,
,N00034622,"Bowman, Joe",L,IN04,H2IN04143,,,
,N00036148,"Bowman, Terry",R,MI12,H4MI12061,,,
,N00035307,"Boyle, Brendan",D,PA13,H4PA13199,,,
,N00036816,"Boyle, Stephen",3,MI14,H4MI14190,,,
,N00034812,"Bradley, Wes",D,TN08,H2TN08119,,,
,N00036423,"Bradshaw, Alex Lee",R,NCS1,S4NC00246,,,
,N00005883,"Brady, Kevin",R,TX08,H6TX08100,,,
,N00001619,"Brady, Robert A",D,PA01,H8PA01153,,,
,N00036563,"Brady, Ross",3,NY10,H4NY10106,,,
,N00027464,"Braley, Bruce",D,IAS2,S4IA00087,,,
,N00036227,"Brand, Grant",L,AR03,H4AR03057,,,
,N00035365,"Brandon, Marcus",D,NC12,H4NC12050,,,
,N00035871,"Brannigan, Sharon",R,IL03,H4IL03093,,,
,N00035371,"Brannon, Greg",R,NCS1,S4NC00147,,,
,N00036302,"Brannon, Josh",D,NC05,H4NC05245,,,
,N00036013,"Brat, Dave",R,VA07,H4VA07143,,,
,N00034652,"Braun, Oscar",R,CA18,H4CA18102,,,
,N00036223,"Bray, Mark",I,AL05,H4AL05082,,,
,N00035695,"Brewer, Thomas Hill",R,AR03,H4AR03040,,,
,N00035918,"Brewer, Tom",R,NE03,H4NE03060,,,
,N00033532,"Bridenstine, James",R,OK01,H2OK01143,,,
,N00035669,"Bright, Lee",R,SCS2,S4SC00273,,,
,N00035322,"Brikho, George",R,MI09,H4MI09075,,,
,N00036474,"Brimm, Jacob",R,TN07,H4TN07125,,,
,N00035959,"Brion, Scott Floyd",D,PA10,H4PA10054,,,
,N00024983,"Briscoe, Frank",D,TX22,H4TX22171,,,
,N00036733,"Brogan, George",R,CA47,H4CA47077,,,
,N00036204,"Brogdon, Randy",R,OKS1,S4OK00240,,,
,N00036331,"Brogowski, Lee Anne",D,NJ11,H4NJ11117,,,
,N00033911,"Bromell-Tinubu, Gloria",D,SC07,H2SC07108,,,
,N00002517,"Bronson, Bill",D,FL17,H2FL00300,,,
,N00035692,"Brooke, William W",R,AL06,H4AL06106,,,
,N00036784,"Brooks, David",I,LA02,H4LA02103,,,
,N00034126,"Brooks, Janis C",D,PA14,H2PA14092,,,
,N00030910,"Brooks, Mo",R,AL05,H0AL05163,,,
,N00033495,"Brooks, Susan",R,IN05,H2IN05082,,,
,N00036321,"Broomell, Frank",D,NJ01,H4NJ01100,,,
,N00028986,"Broun, Paul",R,GAS1,S6GA00101,,,
,N00036363,"Brown, Anita",D,OR05,H4OR05254,,,
,N00036832,"Brown, Bo C",L,VA04,H4VA04041,,,
,N00025687,"Brown, Brian Russell",I,GAS1,S0GA00336,,,
,N00002713,"Brown, Corrine",D,FL05,H2FL03056,,,
,N00035759,"Brown, Don",D,TX14,H4TX14079,,,
,N00036634,"Brown, Harris",R,LA05,H4LA05239,,,
,N00036447,"Brown, James",R,CT03,H4CT03082,,,
,N00036071,"Brown, Jim",R,AZ01,H4AZ01160,,,
,N00005362,"Brown, Raymond",D,LAS1,S8LA00033,,,
,N00031174,"Brown, Scott",R,NHS2,S4NH00120,,,
,N00034590,"Brown, Steve",L,NV04,H4NV04058,,,
,N00035798,"Brown, Thomas",D,GA04,H4GA04116,,,
,N00033662,"Brown, Wade",R,TX11,H2TX11079,,,
,N00034254,"Brownley, Julia",D,CA26,H2CA00120,,,
,N00035275,"Brownsberger, Will",D,MA05,H4MA05076,,,
,N00035139,"Brubaker, Richard",L,WY01,H2WY00125,,,
,N00036241,"Bruce, David",L,CA25,H4CA25156,,,
,N00031804,"Bruner, Cory",L,TX35,H0TX25107,,,
,N00035231,"Brutus, Otto Patrick",D,IL02,H4IL02269,,,
,N00030237,"Bryan, Jim",D,FL01,H8FL01099,,,
,N00035251,"Bryant, Ric",R,SC01,H4SC01198,,,
,N00000931,"Bryk, William",D,WYS2,S2WY00091,,,
,N00035749,"Buchal, James",R,OR03,H4OR03101,,,
,N00027626,"Buchanan, Vernon",R,FL16,H6FL13148,,,
,N00030829,"Buck, Kenneth R",R,CO04,H4CO04090,,,
,N00036614,"Buckley, John",L,WVS2,S4WV00266,,,
,N00031227,"Bucshon, Larry",R,IN08,H0IN08114,,,
,N00036344,"Budetich, Mark",D,NV04,H4NV03142,,,
,N00036739,"Buhrdorf, Dan",3,NES2,S4NE00165,,,
,N00035874,"Bumpers, Robert",R,IL07,H4IL07151,,,
,N00035901,"Burgess, Jeremy",I,MI08,H4MI08101,,,
,N00025219,"Burgess, Michael",R,TX26,H2TX26093,,,
,N00034080,"Burleson, Cindy",I,MS04,H2MS04209,,,
,N00035933,"Burman, Janet",R,NY24,H4NY24065,,,
,N00035761,"Burnham, Dennis",D,TX24,H4TX24144,,,
,N00036513,"Burns, David",D,CA48,H4CA48059,,,
,N00035249,"Busch, Elizabeth Colbert",D,SC01,H4SC01172,,,
,N00036237,"Bussell, Hugh",R,CA15,H4CA15066,,,
,N00035518,"Bussler, Jim",R,MI06,H4MI06113,,,
,N00033390,"Bustos, Cheri",D,IL17,H2IL17071,,,
,N00036069,"Butcher, Larry",R,WVS2,S4WV00241,,,
,N00027035,"Butterfield, G K",D,NC01,H4NC01046,,,
,N00036681,"Butzier, Douglas",L,IAS2,S4IA00186,,,
,N00034089,"Byrd, Jeff",R,NM03,H2NM03157,,,
,N00035380,"Byrne, Bradley",R,AL01,H4AL01123,,,
,N00035876,"Byrnes, Bill",D,IL13,H4IL13225,,,
,N00035436,"Byrnes, Pam",D,MI07,H4MI07178,,,
,N00034726,"Cadien, Tawana W",D,TX10,H2TX10113,,,
,N00033505,"Caffrey, Andy",D,CA02,H2CA02118,,,
,N00035433,"Cain, Emily",D,ME02,H4ME02200,,,
,N00002640,"Cain, Ronald L",I,GA08,H8GA08035,,,
,N00033255,"Callahan, Mark",R,ORS1,S4OR00172,,,
,N00035362,"Callis, Ann",D,IL13,H4IL13175,,,
,N00007099,"Calvert, Ken",R,CA42,H2CA37023,,,
,N00025578,"Camacho, Randy",D,AZ07,H2AZ02220,,,
,N00008086,"Camp, Dave",R,MI04,H0MI10071,,,
,N00025982,"Campbell, Douglas",3,CO07,H2CO07147,,,
,N00027565,"Campbell, John",R,CA45,H6CA48039,,,
,N00036216,"Campbell, John W",I,CA53,H4CA53083,,,
,N00013089,"Campbell, Mike",R,IN05,H4IN05146,,,
,N00036340,"Campbell, Zachary",D,NV03,H4NV03100,,,
,N00033999,"Campos, Benjamin",R,CA38,H2CA38237,,,
,N00036762,"Cannon, Allen",3,NJ12,H4NJ12164,,,
,N00035515,"Cannon, Jerry",D,MI01,H4MI01114,,,
,N00026722,"Canseco, Francisco",R,TX23,H4TX28046,,,
,N00013131,"Cantor, Eric",R,VA07,H0VA07042,,,
,N00035866,"Capelouto, Marissa",R,HI02,H4HI02108,,,
,N00009771,"Capito, Shelley Moore",R,WVS2,S4WV00159,,,
,N00007232,"Capps, Lois",D,CA24,H8CA22089,,,
,N00000267,"Capuano, Michael E",D,MA07,H8MA08071,,,
,N00033544,"Caraway, Barbara Mallory",D,TX30,H2TX30079,,,
,N00013082,"Caraway, Hardy",R,MS03,H4MS02043,,,
,N00033373,"Cardenas, Tony",D,CA29,H2CA28113,,,
,N00036601,"Carey, Tom",R,MSS1,S4MS00179,,,
,N00034135,"Cargas, James",D,TX07,H2TX07036,,,
,N00035982,"Carlile, Doug",R,TX15,H4TX15118,,,
,N00034914,"Carlson, David",R,MNS1,S2MN00290,,,
,N00032688,"Carlson, Steve",3,MNS1,S4MN00437,,,
,N00030736,"Carney, John",D,DE01,H0DE01017,,,
,N00036120,"Carpenter, Douglas",D,IN02,H4IN02150,,,
,N00032063,"Carpenter, Sam",R,ORS1,S0OR00238,,,
,N00036625,"Carpio, Monica",I,DC00,H4DC00084,,,
,N00035827,"Carr, Elan",R,CA33,H4CA33135,,,
,N00036757,"Carr, James",L,VA07,H4VA07168,,,
,N00035287,"Carr, Joe",R,TNS2,S4TN00302,,,
,N00032554,"Carr, William R",I,VA09,H0VA09113,,,
,N00029513,"Carson, Andre",D,IN07,H8IN07184,,,
,N00036022,"Carson, Jeffrey",L,VA08,H4VA08265,,,
,N00035346,"Carter, Buddy",R,GA01,H4GA01039,,,
,N00036379,"Carter, Christopher Lynn",R,TN05,H4TN05087,,,
,N00002659,"Carter, Darwin",R,GA01,H4GA01088,,,
,N00036456,"Carter, Jerry",3,IAS2,S4IA00160,,,
,N00025095,"Carter, John",R,TX31,H2TX31044,,,
,N00036452,"Carter, Tom",R,MS04,H4MS04122,,,
,N00034128,"Cartwright, Matt",D,PA17,H2PA17079,,,
,N00035216,"Cary, Michael",3,TX28,H4TX28061,,,
,N00035325,"Casey, Nick",D,WV02,H4WV02072,,,
,N00030754,"Cash, Richard",R,SCS2,S4SC00265,,,
,N00036871,"Casha, Jim",3,MI08,H4MI08176,,,
,N00030245,"Cassidy, Bill",R,LAS1,S4LA00107,,,
,N00036093,"Casson, Thomas",R,AL03,H4AL03053,,,
,N00036100,"Castagna, Troy",R,CA25,H4CA25131,,,
,N00036310,"Casteen, J Wesley",L,NC07,H4NC07100,,,
,N00027514,"Castor, Kathy",D,FL14,H6FL11126,,,
,N00033316,"Castro, Joaquin",D,TX20,H2TX35011,,,
,N00036239,"Catano, John",R,CA22,H4CA22112,,,
,N00036308,"Causey, Mike",R,NC06,H4NC06151,,,
,N00036558,"Causey, Trish",D,MS04,H4MS04114,,,
,N00034795,"Cavanagh, Daniel J",3,NY09,H2NY09110,,,
,N00035842,"Cavanagh, Lori Hopkins",R,CT02,H4CT02068,,,
,N00027227,"Cavasso, Cam",R,HIS1,S4HI00102,,,
,N00036402,"Celis, Pedro",R,WA01,H4WA01241,,,
,N00036006,"Centilli, Doug",R,TX36,H4TX36023,,,
,N00036735,"Chabot, Brian",L,NH02,H4NH02274,,,
,N00036102,"Chabot, Paul",R,CA31,H4CA31071,,,
,N00003689,"Chabot, Steve",R,OH01,H8OH01043,,,
,N00036537,"Chaffee, Chris",R,MD05,H4MD05169,,,
,N00028958,"Chaffetz, Jason",R,UT03,H8UT03089,,,
,N00036722,"Chance, David",L,LA03,H4LA03093,,,
,N00035224,"Chang, Stanley",D,HI01,H4HI01100,,,
,N00036518,"Chapin, Dan",D,CO04,H4CO04132,,,
,N00035406,"Chapman, Jeff",R,GA01,H4GA01070,,,
,N00035893,"Chapman, John",R,MA09,H4MA09078,,,
,N00030475,"Chapman, Margaret",I,NJ01,H8NJ01192,,,
,N00034591,"Charles, Richard",L,NV01,H4NV01179,,,
,N00036143,"Charlton, Walter",3,MD06,H4MD06217,,,
,N00036021,"Chatman, Lavern",D,VA08,H4VA08257,,,
,N00034134,"Chauvin, Hugh",L,TX06,H2TX06160,,,
,N00035807,"Chavez, Cesar",D,AZ07,H4AZ07035,,,
,N00034603,"Cheadle, Gregory",R,CA01,H2CA01136,,,
,N00035504,"Cheney, Liz",R,WYS2,S4WY00089,,,
,N00036868,"Cherny, Dimitri",I,SC01,H4SC01271,,,
,N00036824,"Chester, David L",L,OR04,H4OR04109,,,
,N00035387,"Chew, Robin Leo",R,CA14,H4CA18060,,,
,N00029692,"Childers, Travis",D,MSS1,S4MS00138,,,
,N00036257,"Childs, Vivian",R,GA02,H4GA02078,,,
,N00032160,"Chiu, David Yu-Lin",R,UT01,H4UT01116,,,
,N00035326,"Cho, Roy",D,NJ05,H4NJ05135,,,
,N00033246,"Choi, Jun",D,NJ06,H2NJ07168,,,
,N00032191,"Christensen, David",3,CA10,H0CA11360,,,
,N00000133,"Christian-Christensen, Donna",D,VI00,H4VI00054,,,
,N00036176,"Christofferson, Aelea",D,OR02,H4OR02178,,,
,N00035603,"Christopher, Warren",D,MD04,H4MD04113,,,
,N00030600,"Chu, Judy",D,CA27,H0CA32101,,,
,N00032019,"Cicilline, David",D,RI01,H0RI01073,,,
,N00036191,"Cicotte, George Frederick",R,WA04,H4WA04096,,,
,N00035888,"Claitor, Dan",R,LA06,H4LA06112,,,
,N00035278,"Clark, Katherine",D,MA05,H4MA05084,,,
,N00035890,"Clark, Norm",R,LA06,H4LA06138,,,
,N00031945,"Clarke, Hansen",D,MI14,H0MI13398,,,
,N00026961,"Clarke, Yvette D",D,NY09,H4NY11138,,,
,N00035854,"Clawson, Curt",R,FL19,H4FL19074,,,
,N00012460,"Clay, William L Jr",D,MO01,H0MO01066,,,
,N00035917,"Cleary, Brenda",D,NC13,H4NC13033,,,
,N00033493,"Cleaver, Curt",R,TXS1,S2TX00387,,,
,N00026790,"Cleaver, Emanuel",D,MO05,H4MO05234,,,
,N00035306,"Clemens, Peter",D,UT01,H4UT01090,,,
