Updated 11/13/2020,,,,,
,N00012747,"Kerns, Brian",R,IN07,H0IN07074
,N00000245,"Kerry, John",D,MAS2,S4MA00069
,N00004070,"Kildee, Dale E",D,MI09,H6MI07108
,N00004005,"Kilpatrick, Carolyn Cheeks",D,MI15,H6MI15127
,N00004403,"Kind, Ron",D,WI03,H6WI03099
,N00001193,"King, Pete",R,NY03,H2NY03089
,N00002656,"Kingston, Jack",R,GA01,H2GA01157
,N00012539,"Kirk, Mark",R,IL10,H0IL10120
,N00004330,"Kleczka, Jerry",D,WI04,H4WI04027
,N00004045,"Knollenberg, Joe",R,MI11,H2MI11042
,N00004309,"Kohl, Herb",D,WIS1,S6WI00061
,N00006486,"Kolbe, Jim",R,AZ05,H2AZ02014
,N00003572,"Kucinich, Dennis",D,OH10,H6OH23033
,N00006406,"Kyl, Jon",R,AZS2,S4AZ00030
,N00001305,"LaFalce, John J",D,NY29,H6NY36015
,N00004933,"LaHood, Ray",R,IL18,H4IL18059
,N00005928,"Lampson, Nick",D,TX09,H6TX09033
,N00005395,"Landrieu, Mary L",D,LAS1,S6LA00227
,N00009724,"Langevin, Jim",D,RI02,H0RI02139
,N00007382,"Lantos, Tom",D,CA12,H0CA11022
,N00005597,"Largent, Steve",R,OK01,H4OK01040
,N00009759,"Larsen, Rick",D,WA02,H0WA02080
,N00000575,"Larson, John B",D,CT01,H8CT01046
,N00004227,"Latham, Tom",R,IA05,H4IA05102
,N00003545,"LaTourette, Steve",R,OH19,H4OH19036
,N00004280,"Leach, Jim",R,IA01,H6IA01015
,N00009918,"Leahy, Patrick",D,VTS2,S4VT00017
,N00008046,"Lee, Barbara",D,CA09,H8CA09060
,N00001691,"Levin, Carl",D,MIS1,S8MI00158
,N00003950,"Levin, Sander",D,MI12,H2MI17023
,N00007087,"Lewis, Jerry",R,CA40,H8CA37079
,N00002577,"Lewis, John",D,GA05,H6GA05217
,N00003476,"Lewis, Ron",R,KY02,H4KY02030
,N00000616,"Lieberman, Joe",D,CTS1,S8CT00022
,N00008092,"Lincoln, Blanche",D,ARS2,S8AR00112
,N00002599,"Linder, John",R,GA11,H0GA04023
,N00004856,"Lipinski, Bill",D,IL03,H2IL05019
,N00000851,"LoBiondo, Frank",R,NJ02,H2NJ02037
,N00007479,"Lofgren, Zoe",D,CA16,H4CA16049
,N00003329,"Lott, Trent",R,MSS2,S8MS00162
,N00001024,"Lowey, Nita M",D,NY18,H8NY20056
,N00005559,"Lucas, Frank D",R,OK06,H4OK06056
,N00003444,"Lucas, Ken",D,KY04,H8KY00035
,N00001764,"Lugar, Richard G",R,INS1,S4IN00014
,N00004440,"Luther, Bill",D,MN06,H2MN06073
,N00013855,"Lynch, Stephen F",D,MA09,H2MA09072
,N00000078,"Maloney, Carolyn B",D,NY14,H2NY14037
,N00000637,"Maloney, Jim",D,CT05,H4CT05053
,N00004905,"Manzullo, Don",R,IL16,H0IL16085
,N00000270,"Markey, Ed",D,MA07,H6MA07101
,N00001339,"Mascara, Frank",D,PA20,H2PA20065
,N00009753,"Matheson, Jim",D,UT02,H0UT02096
,N00007571,"Matsui, Robert T",D,CA05,H8CA03014
,N00006424,"McCain, John",R,AZS1,S6AZ00019
,N00001148,"McCarthy, Carolyn",D,NY04,H6NY04112
,N00005119,"McCarthy, Karen",D,MO05,H4MO05069
,N00012942,"McCollum, Betty",D,MN04,H0MN04049
,N00003389,"McConnell, Mitch",R,KYS1,S2KY00012
,N00005414,"McCrery, Jim",R,LA04,H8LA04134
,N00009829,"McDermott, Jim",D,WA07,H8WA07132
,N00000179,"McGovern, James P",D,MA03,H4MA03022
,N00001276,"McHugh, John M",R,NY24,H2NY24036
,N00006213,"McInnis, Scott",R,CO03,H2CO03054
,N00002356,"McIntyre, Mike",D,NC07,H8NC07044
,N00006882,"McKeon, Buck",R,CA25,H2CA25036
,N00002511,"McKinney, Cynthia",D,GA04,H2GA11016
,N00001214,"McNulty, Michael R",D,NY21,H8NY23084
,N00000205,"Meehan, Marty",D,MA05,H2MA05054
,N00002856,"Meek, Carrie",D,FL17,H2FL17023
,N00001171,"Meeks, Gregory W",D,NY06,H8NY06048
,N00000699,"Menendez, Robert",D,NJ13,H2NJ13075
,N00002793,"Mica, John L",R,FL07,H2FL08055
,N00001945,"Mikulski, Barbara A",D,MDS2,S6MD00140
,N00006811,"Millender-McDonald, Juanita",D,CA37,H6CA37222
,N00002963,"Miller, Dan",R,FL13,H2FL10119
,N00006954,"Miller, Gary",R,CA41,H8CA41063
,N00007390,"Miller, George",D,CA07,H6CA07043
,N00013846,"Miller, Jeff",R,FL01,H2FL01100
,N00013436,"Miller, Zell",D,GAS2,S0GA00039
,N00004229,"Mink, Patsy T",D,HI02,H6HI02038
,N00000256,"Moakley, Joe",D,MA09,H6MA09032
,N00002214,"Mollohan, Alan B",D,WV01,H2WV01029
,N00005233,"Moore, Dennis",D,KS03,H8KS03049
,N00005282,"Moran, Jerry",R,KS01,H6KS01096
,N00002083,"Moran, Jim",D,VA08,H0VA08040
,N00001805,"Morella, Connie",R,MD08,H0MD08021
,N00008006,"Murkowski, Frank H",R,AKS2,S0AK00063
,N00007876,"Murray, Patty",D,WAS2,S2WA00189
,N00001408,"Murtha, John P",D,PA12,H6PA12030
,N00002327,"Myrick, Sue",R,NC09,H4NC09106
,N00000939,"Nadler, Jerrold",D,NY08,H2NY17071
,N00006789,"Napolitano, Grace",D,CA34,H8CA34068
,N00000153,"Neal, Richard E",D,MA02,H8MA02041
,N00005329,"Nelson, Ben",D,NES1,S6NE00095
,N00009926,"Nelson, Bill",D,FLS1,S8FL00166
,N00008166,"Nethercutt, George R Jr",R,WA05,H4WA05028
,N00003532,"Ney, Bob",R,OH18,H4OH18079
,N00005617,"Nickles, Don",R,OKS1,S0OK00107
,N00003392,"Northup, Anne M",R,KY03,H6KY03090
,N00001692,"Norton, Eleanor Holmes",D,DC00,H0DC00058
,N00002630,"Norwood, Charles W",R,GA10,H4GA10022
,N00004255,"Nussle, Jim",R,IA02,H0IA02040
,N00001806,"Oberstar, James L",D,MN08,H6MN08047
,N00004394,"Obey, David R",D,WI07,H6WI07033
,N00000143,"Olver, John W",D,MA01,H2MA01020
,N00005998,"Ortiz, Solomon P",D,TX27,H2TX27026
,N00012970,"Osborne, Tom",R,NE03,H0NE03159
,N00007581,"Ose, Doug",R,CA03,H8CA03105
,N00009637,"Otter, C L (Butch)",R,ID01,H0ID01139
,N00001074,"Owens, Major R",D,NY11,H2NY12023
,N00003736,"Oxley, Michael G",R,OH04,H2OH04032
,N00000781,"Pallone, Frank Jr",D,NJ06,H8NJ03073
,N00000751,"Pascrell, Bill Jr",D,NJ08,H6NJ08118
,N00006397,"Pastor, Ed",D,AZ02,H2AZ02055
,N00005906,"Paul, Ron",R,TX14,H6TX22101
,N00000716,"Payne, Donald M",D,NJ10,H0NJ10026
,N00007360,"Pelosi, Nancy",D,CA08,H8CA05035
,N00003765,"Pence, Mike",R,IN02,H8IN02060
,N00004558,"Peterson, Collin",D,MN07,H2MN07014
,N00001422,"Peterson, John E",R,PA05,H6PA05091
,N00004426,"Petri, Tom",R,WI06,H0WI06061
,N00004991,"Phelps, David",D,IL19,H8IL19066
,N00003341,"Pickering, Charles (Chip) Jr",R,MS03,H6MS03046
,N00001633,"Pitts, Joe",R,PA16,H6PA16197
,N00009719,"Platts, Todd",R,PA19,H0PA19053
,N00007516,"Pombo, Richard W",R,CA11,H2CA11051
,N00008113,"Pomeroy, Earl",D,ND01,H2ND00057
,N00003682,"Portman, Rob",R,OH02,H4OH02032
,N00002260,"Price, David",D,NC04,H6NC04037
,N00003504,"Pryce, Deborah",R,OH15,H2OH15046
,N00009618,"Putnam, Adam H",R,FL12,H0FL12051
,N00001290,"Quinn, Jack",R,NY30,H2NY30041
,N00007507,"Radanovich, George",R,CA19,H2CA19054
,N00002198,"Rahall, Nick",D,WV03,H6WV04057
,N00004484,"Ramstad, Jim",R,MN03,H0MN00013
,N00000964,"Rangel, Charles B",D,NY15,H6NY19029
,N00000362,"Reed, Jack",D,RIS2,S6RI00163
,N00003651,"Regula, Ralph",R,OH16,H6OH16029
,N00004645,"Rehberg, Denny",R,MT01,H0MT00033
,N00009922,"Reid, Harry",D,NVS2,S6NV00028
,N00006067,"Reyes, Silvestre",D,TX16,H6TX00115
,N00001295,"Reynolds, Tom",R,NY27,H8NY27077
,N00003071,"Riley, Bob",R,AL03,H6AL03058
,N00003962,"Rivers, Lynn N",D,MI13,H4MI13093
,N00005285,"Roberts, Pat",R,KSS1,S6KS00080
,N00001685,"Rockefeller, Jay",D,WVS2,S4WV00027
,N00009828,"Rodriguez, Ciro D",D,TX28,H8TX28013
,N00003828,"Roemer, Tim",D,IN03,H0IN03065
,N00003473,"Rogers, Hal",R,KY05,H0KY05015
,N00009668,"Rogers, Mike",R,MI08,H0MI08042
,N00007151,"Rohrabacher, Dana",R,CA45,H8CA42061
,N00002858,"Ros-Lehtinen, Ileana",R,FL18,H0FL18025
,N00009571,"Ross, Mike",D,AR04,H0AR04038
,N00008619,"Rothman, Steven R",D,NJ09,H6NJ09165
,N00000740,"Roukema, Marge",R,NJ05,H8NJ07017
,N00006671,"Roybal-Allard, Lucille",D,CA33,H2CA33048
,N00008264,"Royce, Ed",R,CA39,H6CA39020
,N00004887,"Rush, Bobby L",D,IL01,H2IL01042
,N00004357,"Ryan, Paul",R,WI01,H8WI01024
,N00005218,"Ryun, Jim",R,KS02,H6KS02227
,N00004489,"Sabo, Martin Olav",D,MN05,H8MN05023
,N00008274,"Sanchez, Loretta",D,CA46,H6CA46033
,N00000528,"Sanders, Bernie",I,VT01,H8VT01016
,N00005724,"Sandlin, Max",D,TX01,H6TX01162
,N00001380,"Santorum, Rick",R,PAS2,S4PA00063
,N00001979,"Sarbanes, Paul S",D,MDS1,S6MD00066
,N00009799,"Sawyer, Tom",D,OH14,H6OH14040
,N00000834,"Saxton, Jim",R,NJ03,H4NJ13022
,N00002754,"Scarborough, Joe",R,FL01,H4FL01056
,N00006182,"Schaffer, Bob",R,CO04,H6CO04087
,N00004724,"Schakowsky, Jan",D,IL09,H8IL09067
,N00009585,"Schiff, Adam",D,CA27,H0CA27085
,N00012656,"Schrock, Ed",R,VA02,H0VA02035
,N00001093,"Schumer, Charles E",D,NYS2,S8NY00082
,N00002147,"Scott, Bobby",D,VA03,H6VA01117
,N00004291,"Sensenbrenner, Jim",R,WI09,H8WI09050
,N00001813,"Serrano, Jose E",D,NY16,H0NY18065
,N00003062,"Sessions, Jeff",R,ALS1,S6AL00195
,N00005681,"Sessions, Pete",R,TX05,H2TX03126
,N00006425,"Shadegg, John",R,AZ04,H4AZ04016
,N00002877,"Shaw, E Clay Jr",R,FL22,H0FL12010
,N00000652,"Shays, Christopher",R,CT04,H8CT04057
,N00009920,"Shelby, Richard C",R,ALS2,S6AL00013
,N00006897,"Sherman, Brad",D,CA24,H6CA24113
,N00001510,"Sherwood, Don",R,PA10,H8PA10055
,N00004961,"Shimkus, John",R,IL20,H2IL20042
,N00003339,"Shows, Ronnie",D,MS04,H8MS04404
