updated 11/13/20,,,,,
N00030539,"Anderson, Kurt Michael",3,MNS1,S8MN00529,
N00029646,"Anderson, Mark",R,AZ05,H8AZ05113,
N00030038,"Andrews, Camille Spinello",D,NJ01,H8NJ01143,
N00000826,"Andrews, Robert E",D,NJ01,H0NJ01066,
N00029482,"Angle, Christopher",L,CT04,H8CT04198,
N00029749,"Annett, Fred",L,TX04,H8TX04147,
N00030566,"Anthony, Robert",I,OH11,H8OH11265,
N00030015,"Aranyosi, Peter J",3,LA06,H8LA06121,
N00030122,"Archuleta, David J",D,IDS1,S8ID00167,
N00027890,"Arcuri, Mike",D,NY24,H6NY24128,
N00029325,"Arminio, Joe",R,MD01,H8MD01102,
N00029660,"Armitage, Faye",D,FL07,H8FL07047,
N00028284,"Armor, John Charles",R,NC11,H6NC11180,
N00029478,"Armstrong, Wil",R,CO06,H8CO06153,
N00030095,"Arndt, Mathew",L,UT02,H8UT02180,
N00030295,"Arnold, Keith",D,WA08,H8WA08080,
N00027805,"Arnold, Kenneth Wayne",R,IL08,H6IL08113,
N00028043,"Aronsohn, Paul",D,NJ05,H6NJ05148,
N00006077,"Artalejo, Jorge",D,TX16,H2TX18041,
N00005697,"Ashby, Ken",L,TX05,H8TX05052,
N00030464,"Atalig, Felipe Quitugua",I,MP00,H8MP00066,
N00001085,"Atanasio, Paul M",3,NY13,H8NY13119,
N00029189,"Augustson, Alan",3,IL05,H8IL05065,
N00029412,"Austria, Steve",R,OH07,H8OH07065,
N00028282,"Autry, John",D,NC08,H6NC08129,
N00007216,"Avalos, Christina",D,CA40,H6CA40275,
N00029583,"Avellanet, Wayne",R,TX03,H8TX03040,
N00028030,"Avila, Rosie",R,CA47,H6CA47031,
N00027908,"Avillo, Philip J Jr",D,PA19,H6PA19126,
N00027026,"Babcock, Kevin C",L,MO03,H4MO03155,
N00029523,"Babula, Michael",D,MD04,H8MD04148,
N00007089,"Baca, Joe",D,CA43,H6CA42099,
N00027493,"Bachmann, Michele",R,MN06,H6MN06074,
N00008091,"Bachus, Spencer",R,AL06,H2AL06035,
N00000904,"Bacon, Roger",D,NJ05,H2NJ02060,
N00029527,"Bailey, Collins",R,MD05,H8MD05087,
N00029718,"Bailey, Nathan N",R,OH02,H8OH02082,
N00007936,"Baird, Brian",D,WA03,H6WA03135,
N00029764,"Baker Holm, Tj",R,TX18,H8TX18147,
N00030286,"Baker, Chris",I,TN06,H8TN06060,
N00029545,"Baker, Judith W",D,MO09,H8MO09088,
N00030345,"Baker, Martin",R,MO05,H8MO05102,
N00029762,"Baker, Mette A",L,TX16,H8TX16067,
N00005407,"Baker, Richard",R,LA06,H6LA06083,
N00030185,"Baker, Richard A Jr",R,MA06,H8MA06083,
N00014465,"Baker, Vincent E",R,MO05,H0MO05026,
N00028987,"Balam, Joel",I,KS03,H8KS03056,
N00030174,"Baldauf, Don",3,FL13,H8FL13128,
N00029375,"Baldermann, Tim",R,IL11,H8IL11097,
N00029650,"Balding, Christopher Jon",R,CA34,H8CA34084,
N00030216,"Baldwin, Chuck",3,PRES,P80005499,
N00004367,"Baldwin, Tammy",D,WI02,H8WI00018,
N00029345,"Banks, Jon Jay",L,GAS1,S8GA00131,
N00029626,"Banks, Robert Joseph",R,MD01,H8MD01151,
N00029862,"Banks, Willie Jr",D,LA04,H8LA04233,
N00029968,"Bar-Lev, Naomi",R,CA53,H8CA53035,
N00004517,"Barkley, Dean M",3,MNS1,S4MN00262,
N00030089,"Barkley, Ronald Ben",I,TX22,H8TX22198,
N00025495,"Barletta, Lou",R,PA11,H2PA11098,
N00029997,"Barman, Chuck",R,IN01,H8IN01104,
N00029983,"Barnard, Lee",I,FL19,H8FL19059,
N00029151,"Barnes, Kay",D,MO06,H8MO06068,
N00029154,"Barnes, Linda",D,NC13,H8NC13018,
N00003958,"Baron, Bart",R,MIS1,S6MI00301,
N00002526,"Barr, Bob",L,PRES,P80005580,
N00028599,"Barr, Tony",D,PA09,H6PA09093,
N00006236,"Barrasso, John A",R,WYS1,S6WY00068,
N00013837,"Barrett, Gresham",R,SC03,H2SC03057,
N00030521,"Barrett, Kevin",L,WI03,H8WI03087,
N00026080,"Barrow, John",D,GA12,H4GA12010,
N00028179,"Barrows, Robert Milton",D,CA12,H6CA12159,
N00029920,"Barry, George",R,AL05,H8AL05141,
N00030102,"Bart, Robert Ricky",R,WA02,H8WA02141,
N00029895,"Barth, Anne",D,WV02,H8WV02081,
N00030435,"Barth, Wendy",3,IA02,H8IA02076,
N00002017,"Bartlett, Roscoe G",R,MD06,H2MD06054,
N00005656,"Barton, Joe",R,TX06,H4TX06117,
N00029919,"Baswell Guthrie, Cheryl",R,AL05,H8AL05133,
N00030051,"Bateman, Alan R",R,NJ12,H8NJ12074,
N00030508,"Bates, Sean",3,OR05,H8OR05172,
N00004643,"Baucus, Max",D,MTS2,S8MT00010,
N00029589,"Bazzy, Kevyn Blake",R,TX22,H8TX22164,
N00024875,"Bean, Melissa",D,IL08,H2IL08088,
N00029451,"Bearse, Peter",I,NH01,H8NH01111,
N00028433,"Beatty, Jeff",R,MAS2,S8MA00219,
N00009774,"Becerra, Xavier",D,CA31,H2CA30143,
N00030017,"Bech, Nathan Alexander",R,MA01,H8MA01035,
N00030209,"Beck, John H",L,WA05,H8WA05136,
N00029312,"Bee, Timothy",R,AZ08,H8AZ08018,
N00029901,"Begich, Mark",D,AKS1,S8AK00090,
N00030200,"Beilstein, Michael Allan",3,OR04,H8OR04134,
N00030061,"Bellavia, David C",R,NY26,H8NY26087,
N00009834,"Bellis, Joe",L,KS03,H8KS03072,
N00029777,"Benavidez, George",R,TX27,H8TX27023,
N00012192,"Benford, Dorothy",D,MS02,H8MS02044,
N00029800,"Benner, Mark D",D,COS2,S8CO00206,
N00029269,"Bennett, Jerry",D,IL03,H8IL03060,
N00029050,"Bennett, Siobhan L",D,PA15,H8PA15153,
N00012869,"Benoit, Michael",L,CA52,H0CA52018,
N00028410,"Benson, Diane E",D,AK01,H6AK00144,
N00028494,"Beren, Steve",R,WA07,H6WA07391,
N00028383,"Berg, Philip Zimt",L,CA08,H6CA08173,
N00030358,"Bergland, Craig",3,NV02,H8NV02061,
N00029490,"Bergman, Alan",R,FL15,H8FL15065,
N00029647,"Bergren, Scott",R,AZ06,H8AZ06038,
N00009818,"Berkley, Shelley",D,NV01,H8NV01071,
N00029363,"Berkowitz, Ethan A",D,AK01,H8AK00108,
N00008094,"Berman, Howard L",D,CA28,H2CA26026,
N00030367,"Berney, Elizabeth",R,NY05,H8NY05099,
N00030146,"Berry, Bob",R,VAS2,S8VA00289,
N00005455,"Berry, Marion",D,AR01,H6AR01072,
N00029150,"Berryman, Jim",D,MI07,H8MI07088,
N00030519,"Bethel, Mike",I,VT01,H8VT00133,
N00029515,"Betts, Donald",D,KS04,H8KS04062,
N00029222,"Bhola, Gaurav",I,FL24,H8FL24018,
N00001669,"Biden, Joe",D,DES2,S8DE00012,
N00029971,"Bidlack, Harold Wilford",D,CO05,H8CO05106,
N00029066,"Biedermann, Dina Louise",R,CA47,H8CA47045,
N00004762,"Biggert, Judy",R,IL13,H8IL13069,
N00006981,"Bilbray, Brian P",R,CA50,H4CA49032,
N00027462,"Bilirakis, Gus",R,FL09,H6FL09070,
N00006518,"Bingaman, Jeff",D,NMS1,S2NM00021,
N00030322,"Biondi, Rick",L,AZ06,H8AZ06061,
N00012330,"Bird, Bob",3,AKS1,S0AK00105,
N00027935,"Bischoff, Alex",L,TX32,H8TX32049,
N00030263,"Bishir, Dan",R,MO09,H8MO09161,
N00025292,"Bishop, Rob",R,UT01,H2UT01094,
N00002674,"Bishop, Sanford",D,GA02,H2GA02031,
N00025413,"Bishop, Timothy H",D,NY01,H2NY01067,
N00029453,"Black, Dick",R,VA01,H8VA01089,
N00030082,"Black, Phil",R,SC02,H8SC02098,
N00029160,"Black, Stephen L",D,OH02,H8OH02066,
N00003105,"Blackburn, Marsha",R,TN07,H2TN06030,
N00009683,"Blakley, Will",R,NCS1,S8NC00254,
N00003601,"Blanchard, Dale",D,OH14,H6OH14172,
N00000420,"Blevens, Ken",L,NHS2,S2NH00157,
N00029469,"Blount, Steve",D,CA46,H8CA46062,
N00007727,"Blumenauer, Earl",D,OR03,H6OR03064,
N00005195,"Blunt, Roy",R,MO07,H6MO07128,
N00026756,"Bly, Ray",I,MD07,H8MD07042,
N00029221,"Blythe, Steve",D,FL15,H8FL15057,
N00029666,"Bobay, Ronald R Sr",D,FL24,H8FL24034,
N00029161,"Boccieri, John A",D,OH16,H8OH16058,
N00029691,"Bode, Lyndon",D,MO09,H8MO09096,
N00003675,"Boehner, John",R,OH08,H0OH08029,
N00008519,"Boman, Scotty",L,MIS1,S8MI00315,
N00029882,"Bond, Tanya",3,PA03,H8PA03100,
N00025330,"Bonner, Jo",R,AL01,H2AL01077,
N00007068,"Bono Mack, Mary",R,CA45,H8CA44034,
N00029390,"Bonoff, Terri",D,MN03,H8MN03069,
N00013873,"Boozman, John",R,AR03,H2AR03176,
N00024866,"Bordallo, Madeleine Z",D,GU00,H2GU00033,
N00029514,"Bordonaro, James",D,KS01,H8KS01027,
N00026481,"Boren, Dan",D,OK02,H4OK02089,
N00029653,"Bornstein, Julie",D,CA45,H8CA45114,
N00029605,"Boss, Jeff",I,NJS2,S8NJ00418,
N00029872,"Bosse, Grant",R,NH02,H8NH02218,
N00029676,"Boswell, David E",D,KY02,H8KY02049,
N00004208,"Boswell, Leonard",D,IA03,H6IA03144,
N00030007,"Bottorff, John R",D,IN09,H8IN09065,
N00030172,"Botvin, Ivan J",D,CO06,H8CO06203,
N00002171,"Boucher, Rick",D,VA09,H2VA09010,
N00030391,"Boudreaux, J Jacques",R,LAS1,S8LA00074,
N00029491,"Bouffard, Jeffrey Brian",L,FL15,H8FL15073,
N00026595,"Boustany, Charles Jr",R,LA07,H4LA07029,
N00029422,"Bowden, Jim",R,VA01,H8VA01097,
N00029423,"Bowditch, Sherwood",R,VA01,H8VA01105,
N00030342,"Bowen, Gerard J",I,LA04,H8LA04274,
N00030090,"Bowen, Morgan",D,UT01,H8UT01083,
N00012496,"Bowman, Bob",D,FL15,H6FL15135,
N00029493,"Boyce, Michael Hart",R,GA06,H8GA06153,
N00030264,"Boyce, Peter Frank",3,NJ02,H8NJ02117,
N00002743,"Boyd, Allen",D,FL02,H6FL00046,
N00026434,"Boyda, Nancy",D,KS02,H4KS02107,
N00030406,"Brackins, Daniel A",R,HI01,H8HI01150,
N00025059,"Bradley, Jeb",R,NH01,H2NH01130,
N00005883,"Brady, Kevin",R,TX08,H6TX08100,
N00001619,"Brady, Robert A",D,PA01,H8PA01153,
N00027464,"Braley, Bruce",D,IA01,H6IA01098,
N00030030,"Bratton, Teresa Sue",D,NC06,H8NC06061,
N00029278,"Breazeale, Will",R,NC07,H8NC07085,
N00029078,"Brennan, Michael F",D,ME01,H8ME01138,
N00029124,"Brezenoff, Daniel Abraham",3,CA37,H8CA37251,
N00029838,"Bright, Bobby",D,AL02,H8AL02130,
N00027552,"Brinkman, Tom Jr",R,OH02,H6OH02102,
N00030420,"Britt, William E",R,NY07,H8NY07079,
N00029524,"Broadus, Robert",I,MD04,H8MD04155,
N00026225,"Broadwater, James",R,MS03,H8MS03075,
N00029733,"Bromberg, Beau M",R,OH18,H8OH18112,
N00027255,"Brooks, Curtis",D,NY16,H8NY16070,
N00027366,"Brooks, Daryl",3,NJS2,S6NJ00313,
N00029715,"Brooks, Tracey",D,NY21,H8NY21146,
N00028121,"Brouillet, Carol",3,CA14,H6CA14098,
N00028986,"Broun, Paul",R,GA10,H8GA10049,
N00027820,"Brown, Charles D",D,CA04,H6CA04123,
N00002713,"Brown, Corrine",D,FL03,H2FL03056,
N00002428,"Brown, Henry",R,SC01,H0SC01071,
N00029817,"Brown, Jeffrey G",D,AZ01,H8AZ01138,
N00030153,"Brown, Ted",L,CA26,H8CA26098,
N00024777,"Brown-Waite, Ginny",R,FL05,H2FL05127,
N00030022,"Browning, David R",L,MO06,H8MO06076,
N00027415,"Brownlow, David",3,ORS1,S4OR00149,
N00029957,"Bruins, Beverly",D,CA41,H8CA41147,
N00029044,"Bruning, Jon",R,NES2,S8NE00091,
N00030237,"Bryan, Jim",D,FL01,H8FL01099,
N00030432,"Buchanan, Martin",L,CO01,H8CO01071,
N00027626,"Buchanan, Vernon",R,FL13,H6FL13148,
N00030092,"Buchman, Joe",L,UT01,H8UT01109,
N00030317,"Buck, Edward L",I,TNS2,S8TN00295,
N00029200,"Buckey, Jay",D,NHS2,S8NH00154,
N00026751,"Buckley, Allen",L,GAS1,S4GA11103,
N00030352,"Budetich, Mark",D,NV01,H8NV01204,
N00029333,"Buehrer, Steve",R,OH05,H8OH05077,
N00030056,"Buhrmaster, James R",R,NY21,H8NY21187,
N00029974,"Bullock, Christopher A",D,DE01,H8DE00079,
N00030361,"Bunce, Carl",R,NV03,H8NV03051,
N00029483,"Burbank, Harold",3,CT05,H8CT05138,
N00025219,"Burgess, Michael",R,TX26,H2TX26093,
N00005173,"Burghard, Duane Neil",D,MO09,H2MO09099,
N00029596,"Burkee, James Christian",R,WI05,H8WI05108,
N00027600,"Burner, Darcy",D,WA08,H6WA08068,
N00029831,"Burns, Dennis Carl",D,TX32,H8TX32023,
N00029322,"Burns, Kevin",R,IL14,H8IL14091,
N00029516,"Burns, Timothy G",R,LA01,H8LA01056,
N00030195,"Burridge, Craig",D,NY21,H8NY21195,
N00000010,"Burton, Dan",R,IN05,H2IN06023,
N00030242,"Burton, Kathleen M",3,KS01,H8KS01035,
N00029585,"Bush, Steve",D,TX06,H8TX06134,
N00029300,"Bushman, Kirk A",R,MTS2,S8MT00168,
N00029472,"Butcher, Vickie",D,CA52,H8CA52086,
N00027035,"Butterfield, G K",D,NC01,H4NC01046,
N00003924,"Buyer, Steve",R,IN04,H2IN05025,
N00002039,"Byrne, Leslie L",D,VA11,H8VA11039,
N00029267,"Byrnes, Lawrence William",I,FL14,H8FL14134,
N00029738,"Cahir, William John",D,PA05,H8PA05097,
N00029194,"Caldero, Rocky",D,AKS1,S8AK00074,
N00028791,"Calhoun, Joe",3,CO02,H6CO02131,
N00029401,"Call, Jason",D,NM01,H8NM01265,
N00029996,"Callahan, Colleen",D,IL18,H8IL18076,
N00008315,"Callahan, Don",I,FL10,H6FL10086,
N00009198,"Callison, William A (Bill)",3,CA07,H4CA07030,
N00029681,"Calongne, Laurinda L",R,LA06,H8LA06048,
N00007099,"Calvert, Ken",R,CA44,H2CA37023,
N00008086,"Camp, Dave",R,MI04,H0MI10071,
N00030178,"Camp, Stephen",D,GA03,H8GA03028,
N00030468,"Campbell, Douglas",3,MI09,H8MI09084,
N00025982,"Campbell, Douglas",3,COS2,S2CO00142,
N00029407,"Campbell, Earl",D,OH05,H8OH05085,
N00027565,"Campbell, John",R,CA48,H6CA48039,
N00013089,"Campbell, Mike",R,IN04,H4IN04156,
N00029397,"Campbell, Spence",R,NC11,H8NC11061,
N00030411,"Campo, Gabrielle",R,IN07,H8IN07275,
N00025311,"Candee, Robert",D,MT01,H2MT00013,
N00006349,"Cannon, Chris",R,UT03,H6UT03042,
N00026722,"Canseco, Quico",R,TX23,H4TX28046,
N00013131,"Cantor, Eric",R,VA07,H0VA07042,
N00030339,"Cao, Joseph",R,LA02,H8LA02112,
N00028660,"Capalbo, Kenneth A",I,RI01,H6RI01104,
N00009771,"Capito, Shelley Moore",R,WV02,H0WV02138,
N00029318,"Capparelli, Jim",D,IL03,H8IL03078,
N00029071,"Cappiello, David John",R,CT05,H8CT05120,
N00007232,"Capps, Lois",D,CA23,H8CA22089,
N00030058,"Cappuccilli, Peter Jr",R,NY25,H8NY25055,
N00002101,"Caprara, David Louis",R,VA01,H8VA01121,
N00000267,"Capuano, Michael E",D,MA08,H8MA08071,
N00030039,"Caramanna, John",D,NJ01,H8NJ01150,
N00030057,"Carciofolo, Eric",D,NY23,H8NY23118,
N00029223,"Cardenas, George",D,IL04,H8IL04092,
N00024874,"Cardoza, Dennis",D,CA18,H2CA18056,
N00029196,"Cardwell, William Dale",D,GAS1,S8GA00123,
N00029165,"Carey, Mike",R,OH18,H8OH18096,
N00030011,"Carmouche, Paul J",D,LA04,H8LA04241,
N00005181,"Carnahan, Russ",D,MO03,H0MO00019,
N00027703,"Carney, Chris",D,PA10,H6PA10109,
N00030424,"Carr, Hugh C",R,NY11,H8NY11055,
N00030433,"Carrano, Michael Anthony",L,CT04,H8CT04206,
N00015616,"Carraro, Joseph J",R,NM01,H8NM01281,
N00029880,"Carroll, Mike",D,OH04,H8OH04054,
N00029513,"Carson, Andre",D,IN07,H8IN07184,
N00003758,"Carson, Julia",D,IN07,H6IN10141,
N00013656,"Carter, J M",3,NJS2,S8NJ00145,
N00030396,"Carter, James",D,LA02,H8LA02088,
N00027984,"Carter, Jerry Dean",I,COS2,S8CO00198,
N00025095,"Carter, John",R,TX31,H2TX31044,
N00029359,"Carter, Johnny Jeffrey",D,NC06,H8NC06046,
N00030147,"Carter, Nicholas H",D,WYS1,S8WY00155,
N00029909,"Carter, Richard",D,NE02,H8NE02212,
N00029394,"Carter, Roy",D,NC05,H8NC05030,
N00025766,"Carter, Troy A",D,LA02,H2LA02032,
N00030014,"Casey, Ashley Heyer",I,LA06,H8LA06113,
N00029773,"Casey, David A",L,TX24,H8TX24095,
N00028561,"Cash, Artis",D,LA04,H6LA04054,
N00030559,"Casper, Travis",I,OH15,H8OH15118,
N00029149,"Casperson, Tom",R,MI01,H8MI01107,
N00029615,"Cassaro, Michael Gerrard",D,KYS1,S8KY00209,
N00030245,"Cassidy, Bill",R,LA06,H8LA00017,
N00029659,"Castagnero, Carol",D,FL05,H8FL05116,
N00029972,"Castellanes, Pepito L",R,CO06,H8CO06195,
N00009775,"Castle, Michael N",R,DE01,H2DE00072,
N00027514,"Castor, Kathy",D,FL11,H6FL11126,
N00028806,"Caveny, Candace Ruth",3,MI10,H6MI10177,
N00029680,"Cazayoux, Don",D,LA06,H8LA06022,
N00000897,"Cerrato, Peter A",R,NJ06,H2NJ06111,
N00029558,"Cervantes, Joseph",D,NM02,H8NM02057,
N00003689,"Chabot, Steve",R,OH01,H8OH01043,
N00028958,"Chaffetz, Jason",R,UT03,H8UT03089,
N00002685,"Chambliss, Saxby",R,GAS1,S2GA00118,
N00026591,"Chandler, Ben",D,KY06,H4KY06072,
N00030157,"Chandler, William Tharon",D,MO07,H8MO07132,
N00030475,"Chapman, Margaret",I,NJ01,H8NJ01192,
N00030063,"Chappell, C William IV",R,OR01,H8OR01148,
N00012621,"Chappell, Jack Wayne ",R,ID02,H0ID02053,
N00006261,"Charbonneau, Mary J",I,MAS2,S4MA00150,
N00029263,"Chau, Edwin",D,CA42,H8CA42202,
N00029446,"Chavez, Marty",D,NMS2,S8NM00176,
N00028955,"Cherricks, Liza Dawn",I,DE01,H8DE00046,
N00029726,"Chestney, Frank",R,OH13,H8OH13097,
N00029261,"Chewning, Gene Milton",R,AZ07,H8AZ07010,
N00029692,"Childers, Travis",D,MS01,H8MS01061,
N00029801,"Childs, Steven Lee",3,CO07,H8CO07029,
N00029548,"Cho, Augustus",R,NC04,H8NC04066,
N00028511,"Choate, Ed",I,TN03,H8TN03182,
N00030366,"Chou, Evergreen C",3,NY05,H8NY05081,
N00026675,"Christensen, Gene",R,TX04,H4TX04062,
N00030202,"Christian, Ted",D,SC04,H8SC04185,
N00000133,"Christian-Christensen, Donna",D,VI00,H4VI00054,
N00029945,"Chui, Raymond",R,CA13,H8CA13088,
N00029570,"Cimperman, Joseph",D,OH10,H8OH10069,
N00030463,"Cing, David Mendiola",D,MP00,H8MP00058,
N00029729,"Cirelli, Mary M",D,OH16,H8OH16074,
N00012604,"Ciresi, Michael V",D,MNS1,S8MN00420,
N00030343,"Clack, Andrew",R,LA05,H8LA05081,
N00029378,"Clai, Rudy",R,IL14,H8IL14109,
N00030088,"Clark, Dewey",I,TN09,H8TN09064,
N00030018,"Clark, Gordon Scott",3,MD08,H8MD08198,
N00026961,"Clarke, Yvette D",D,NY11,H4NY11138,
N00029367,"Clay, Paul",D,CA45,H8CA45098,
N00012460,"Clay, William L Jr",D,MO01,H0MO01066,
N00030307,"Clayton, Mark",D,TNS2,S8TN00279,
N00025105,"Claytor, Chris",L,TX03,H2TX27117,
N00027648,"Clearwater, Gretchen",D,IN09,H6IN09085,
N00026790,"Cleaver, Emanuel",D,MO05,H4MO05234,
N00029871,"Clegg, Robert E Jr",R,NH02,H8NH02200,
N00029932,"Clogg, Mitchell",D,CA01,H8CA01166,
N00029821,"Cloonan, Michael",R,LA06,H8LA06097,
N00027437,"Cloud, Doug",R,WA06,H4WA06067,
N00002408,"Clyburn, James E",D,SC06,H2SC02042,
N00028845,"Cobb, Joe",L,AZ04,H8AZ04124,
N00029868,"Cobb, Ty Jr",R,NC12,H8NC12093,
N00002247,"Coble, Howard",R,NC06,H4NC06011,
N00003328,"Cochran, Thad",R,MSS1,S8MS00055,
N00030551,"Cochrane, Timothy J",3,NY13,H8NY13135,
N00030544,"Coffield, Faye",I,GA04,H8GA04083,
N00024753,"Coffman, Mike",R,CO06,H8CO06138,
N00003225,"Cohen, Steve",D,TN09,H6TN09068,
N00030535,"Cole, Christopher",L,NCS1,S8NC00296,
N00025726,"Cole, Tom",R,OK04,H2OK04055,
N00030276,"Coleman, Kevin E",D,OK02,H8OK02122,
N00029998,"Coleman, Mark E",R,IN01,H8IN01112,
N00029694,"Coleman, Marshall W",D,MS01,H8MS01087,
N00013870,"Coleman, Norm",R,MNS1,S2MN00126,
N00028952,"Collins, Loren",3,GA04,H6GA04145,
N00029477,"Collins, Michael David",D,CO06,H8CO06146,
N00029644,"Collins, Michael Francis III",D,AZ02,H8AZ02094,
N00000491,"Collins, Susan M",R,MES2,S6ME00159,
N00029844,"Conaway, Jackie",D,CA25,H8CA25058,
N00026041,"Conaway, Mike",R,TX11,H4TX19136,
N00029686,"Concannon, Andrew",D,MI04,H8MI04077,
N00030139,"Cone, Michael Joseph",D,SCS2,S8SC00118,
N00030140,"Conley, Robert M",D,SCS2,S8SC00126,
N00029941,"Conlon, Greg",R,CA12,H8CA12197,
N00028314,"Conner, William R",D,OH07,H6OH07101,
N00029891,"Connolly, Gerry",D,VA11,H8VA11062,
N00029771,"Connolly, Lani",L,TX23,H8TX23105,
N00030554,"Conroy, Paul",L,OH10,H8OH10093,
N00004029,"Conyers, John Jr",D,MI14,H6MI01028,
N00030331,"Cook, April",I,FL23,H8FL23036,
N00029846,"Cook, Debbie",D,CA46,H8CA46096,
N00006348,"Cook, Merrill",R,UT02,H4UT02106,
N00029823,"Cook, Richard",R,MS02,H8MS02051,
N00030252,"Cooney, Don",D,MI06,H8MI06098,
N00029782,"Cooper, Barry N",L,TX31,H8TX31025,
N00025981,"Cooper, Gary",I,COS2,S2CO00134,
N00003132,"Cooper, Jim",D,TN05,H2TN05131,
N00029896,"Cooper, Thornton",D,WV02,H8WV02099,
N00029474,"Copass, Mike",D,CA53,H8CA53027,
N00030253,"Copple, Bert",R,MI12,H8MI12088,
N00030085,"Corden, Paul H",D,SC04,H8SC04177,
N00029592,"Corderman, David S",R,VA01,H8VA01162,
N00029947,"Cordi, Joyce",R,CA15,H8CA15083,
N00030386,"Corey, Michael D",R,AKS1,S8AK00132,
N00024852,"Cornyn, John",R,TXS1,S2TX00106,
N00028989,"Corrigan, Bill",I,NY03,H8NY03110,
N00030456,"Corsetti, George L",3,MI13,H8MI13201,
N00030484,"Corsi, David",I,NJ12,H8NJ12082,
N00026341,"Costa, Jim",D,CA20,H4CA20082,
N00004956,"Costello, Jerry F",D,IL12,H8IL21021,
N00029148,"Cote, Adam",D,ME01,H8ME01146,
N00024842,"Courtney, Joe",D,CT02,H2CT02112,
N00029752,"Cox, Max W",L,TX06,H8TX06159,
N00029510,"Cox, Steve",D,IL15,H8IL15049,
N00025023,"Craig, Kevin",L,MO07,H4MO07107,
N00002091,"Craig, Larry",R,IDS1,S0ID00057,
N00006116,"Crain, Charles R (Chuck)",R,CO01,H4CO01088,
N00003042,"Cramer, Bud",D,AL05,H0AL05049,
N00028132,"Crank, Jeffrey G",R,CO05,H6CO05142,
N00030249,"Cravins, Donald R Jr",D,LA07,H8LA07046,
N00029915,"Crawley, Cendie",D,AL02,H8AL02155,
N00012739,"Crenshaw, Ander ",R,FL04,H0FL04066,
N00016129,"Cresitello, Donald",D,NJS2,S2NJ00114,
N00030457,"Creswell, Gregory",L,MI13,H8MI13219,
N00030488,"Crimmen, David W",R,NY28,H8NY28091,
N00029473,"Crimmins, Michael",R,CA53,H8CA53019,
N00030470,"Crisostimo, Luis Palacios",I,MP00,H8MP00074,
N00027286,"Crist, Cheryl A",D,WA03,H4WA03098,
N00029533,"Croft, Tom",R,MD06,H8MD06101,
N00030557,"Crow, Robert",I,OH13,H8OH13121,
N00029466,"Crowley, David",R,CA33,H8CA33243,
N00001127,"Crowley, Joseph",D,NY07,H8NY07046,
